testId;confId;branch S/L;CfxOK;PathLength;PathDist;ExpectedRatio;RatioPath;RatioRot;FoundBranch;RotLength;RotDist
130;2;S;TRUE;1.13898;0.00093764;0.24;0.228563;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00186332;0.24;999;0.23002;S;10.102;0
130;2;S;TRUE;1.13898;0.00093764;0.25;0.238709;999;S;10.102;0.0395647
130;2;S;TRUE;1.13898;0.00174351;0.25;999;0.240021;S;10.102;0.0395647
130;2;S;TRUE;1.13898;0.00109863;0.26;0.248616;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00197211;0.26;999;0.250022;S;10.102;0
130;2;S;TRUE;1.13898;0.00102131;0.27;0.258626;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00186332;0.27;999;0.260025;S;10.102;0.0395647
130;2;S;TRUE;1.13898;0.000863167;0.28;0.268717;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00174351;0.28;999;0.270021;S;10.102;0
130;2;S;TRUE;1.13898;0.000991704;0.29;0.278568;999;S;10.102;0
130;2;S;TRUE;1.13898;0.0020021;0.29;999;0.280022;S;10.102;0
130;2;S;TRUE;1.13898;0.00089703;0.3;0.288545;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00188321;0.3;999;0.290022;S;10.102;0
130;2;S;TRUE;1.13898;0.000732422;0.31;0.298816;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00162404;0.31;999;0.300021;S;10.102;0
130;2;S;TRUE;1.13898;0.000921611;0.32;0.308712;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00173065;0.32;999;0.310024;S;10.102;0.0395647
130;2;S;TRUE;1.13898;0.000991704;0.33;0.318778;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00171768;0.33;999;0.320024;S;10.102;0
130;2;S;TRUE;1.13898;0.000991704;0.34;0.328845;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00171768;0.34;999;0.330021;S;10.102;0.0395647
130;2;S;TRUE;1.13898;0.000921611;0.35;0.33872;999;S;10.102;0.0395647
130;2;S;TRUE;1.13898;0.00173065;0.35;999;0.340024;S;10.102;0.0559529
130;2;S;TRUE;1.13898;0.000991704;0.36;0.348662;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00185129;0.36;999;0.350023;S;10.102;0
130;2;S;TRUE;1.13898;0.000921611;0.37;0.358753;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00161022;0.37;999;0.360022;S;10.102;0
130;2;S;TRUE;1.13898;0.000921611;0.38;0.368819;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00161022;0.38;999;0.370023;S;10.102;0
130;2;S;TRUE;1.13898;0.000991704;0.39;0.378806;999;S;10.102;0.0395647
130;2;S;TRUE;1.13898;0.00171768;0.39;999;0.380021;S;10.102;0.0395647
130;2;S;TRUE;1.13898;0.000845728;0.4;0.388896;999;S;10.102;0.0395647
130;2;S;TRUE;1.13898;0.00149006;0.4;999;0.390025;S;10.102;0
130;2;S;TRUE;1.13898;0.00093764;0.41;0.398872;999;S;10.102;0.0395647
130;2;S;TRUE;1.13898;0.00160558;0.41;999;0.400024;S;10.102;0
130;2;S;TRUE;1.13898;0.000991704;0.42;0.408858;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00172633;0.42;999;0.410025;S;10.102;0.0395647
130;2;S;TRUE;1.13898;0.000781631;0.43;0.418904;999;S;10.102;0.0395647
130;2;S;TRUE;1.13898;0.00148505;0.43;999;0.420022;S;10.102;0.0395647
130;2;S;TRUE;1.13898;0.000863167;0.44;0.428835;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00162862;0.44;999;0.430025;S;10.102;0
130;2;S;TRUE;1.13898;0.000921611;0.45;0.438957;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00146992;0.45;999;0.440025;S;10.102;0
130;2;S;TRUE;1.13898;0.000732422;0.46;0.448992;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00139182;0.46;999;0.450023;S;10.102;0
130;2;S;TRUE;1.13898;0.000921611;0.47;0.458955;999;S;10.102;0
130;2;S;TRUE;1.13898;0.0015916;0.47;999;0.460023;S;10.102;0.0395647
130;2;S;TRUE;1.13898;0.00093764;0.48;0.46891;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00150993;0.48;999;0.470025;S;10.102;0
130;2;S;TRUE;1.13898;0.000781631;0.49;0.478932;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00148505;0.49;999;0.480025;S;10.102;0
130;2;S;TRUE;1.13898;0.00093764;0.5;0.488907;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00163319;0.5;999;0.490024;S;10.102;0.0395647
130;2;S;TRUE;1.13898;0.00093764;0.51;0.498974;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00149006;0.51;999;0.500025;S;10.102;0
130;2;S;TRUE;1.13898;0.00089703;0.52;0.508984;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00151485;0.52;999;0.510024;S;10.102;0
130;2;S;TRUE;1.13898;0.00093764;0.53;0.519051;999;S;10.102;0.0395647
130;2;S;TRUE;1.13898;0.00137024;0.53;999;0.520024;S;10.102;0
130;2;S;TRUE;1.13898;0.000818873;0.54;0.529062;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00139716;0.54;999;0.530024;S;10.102;0
130;2;S;TRUE;1.13898;0.000818873;0.55;0.538948;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00151485;0.55;999;0.540027;S;10.102;0
130;2;S;TRUE;1.13898;0.000818873;0.56;0.549014;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00139716;0.56;999;0.550025;S;10.102;0
130;2;S;TRUE;1.13898;0.000863167;0.57;0.559081;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00137024;0.57;999;0.560024;S;10.102;0
130;2;S;TRUE;1.13898;0.000818873;0.58;0.569136;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00138645;0.58;999;0.570025;S;10.102;0
130;2;S;TRUE;1.13898;0.00093764;0.59;0.578998;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00149006;0.59;999;0.580025;S;10.102;0
130;2;S;TRUE;1.13898;0.000984162;0.6;0.589054;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00150498;0.6;999;0.590025;S;10.102;0
130;2;S;TRUE;1.13898;0.000984162;0.61;0.59912;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00138645;0.61;999;0.600026;S;10.102;0.0395647
130;2;S;TRUE;1.13898;0.000818873;0.62;0.609166;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00126859;0.62;999;0.610024;S;10.102;0
130;2;S;TRUE;1.13898;0.00089703;0.63;0.619153;999;S;10.102;0.0395647
130;2;S;TRUE;1.13898;0.00138645;0.63;999;0.620027;S;10.102;0.0395647
130;2;S;TRUE;1.13898;0.000818873;0.64;0.629119;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00125085;0.64;999;0.630025;S;10.102;0
130;2;S;TRUE;1.13898;0.000722178;0.65;0.639254;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00118352;0.65;999;0.640025;S;10.102;0.0395647
130;2;S;TRUE;1.13898;0.000913491;0.66;0.649161;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00126859;0.66;999;0.650025;S;10.102;0
130;2;S;TRUE;1.13898;0.000888685;0.67;0.659172;999;S;10.102;0.0395647
130;2;S;TRUE;1.13898;0.00129763;0.67;999;0.660027;S;10.102;0.0395647
130;2;S;TRUE;1.13898;0.000913491;0.68;0.669238;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00129763;0.68;999;0.670026;S;10.102;0
130;2;S;TRUE;1.13898;0.000888685;0.69;0.679169;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00132602;0.69;999;0.680026;S;10.102;0
130;2;S;TRUE;1.13898;0.000888685;0.7;0.689315;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00118352;0.7;999;0.690026;S;10.102;0.0395647
130;2;S;TRUE;1.13898;0.000880262;0.71;0.699451;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00115161;0.71;999;0.700028;S;10.102;0
130;2;S;TRUE;1.13898;0.000888685;0.72;0.709313;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00118352;0.72;999;0.710026;S;10.102;0.0395647
130;2;S;TRUE;1.13898;0.000888685;0.73;0.719244;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00132602;0.73;999;0.720027;S;10.102;0
130;2;S;TRUE;1.13898;0.000791106;0.74;0.729345;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00107116;0.74;999;0.730026;S;10.102;0
130;2;S;TRUE;1.13898;0.000888685;0.75;0.739276;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00121458;0.75;999;0.740026;S;10.102;0
130;2;S;TRUE;1.13898;0.000984162;0.76;0.749318;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00128028;0.76;999;0.750028;S;10.102;0.0395647
130;2;S;TRUE;1.13898;0.00109863;0.77;0.759387;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00125085;0.77;999;0.760028;S;10.102;0
130;2;S;TRUE;1.13898;0.000888685;0.78;0.769465;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00111879;0.78;999;0.770028;S;10.102;0
130;2;S;TRUE;1.13898;0.000818873;0.79;0.779295;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00125679;0.79;999;0.780026;S;10.102;0
130;2;S;TRUE;1.13898;0.000888685;0.8;0.789417;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00111879;0.8;999;0.790025;S;10.102;0
130;2;S;TRUE;1.13898;0.000888685;0.81;0.799348;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00125679;0.81;999;0.800027;S;10.102;0
130;2;S;TRUE;1.13898;0.000888685;0.82;0.809415;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00111879;0.82;999;0.810028;S;10.102;0
130;2;S;TRUE;1.13898;0.000818873;0.83;0.819505;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00101399;0.83;999;0.820028;S;10.102;0
130;2;S;TRUE;1.13898;0.000991704;0.84;0.829412;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00122679;0.84;999;0.830026;S;10.102;0
130;2;S;TRUE;1.13898;0.000984162;0.85;0.839547;999;S;10.102;0
130;2;S;TRUE;1.13898;0.0010781;0.85;999;0.840028;S;10.102;0
130;2;S;TRUE;1.13898;0.000991704;0.86;0.849558;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00111211;0.86;999;0.850027;S;10.102;0
130;2;S;TRUE;1.13898;0.000984162;0.87;0.8595;999;S;10.102;0
130;2;S;TRUE;1.13898;0.0011772;0.87;999;0.860029;S;10.102;0
130;2;S;TRUE;1.13898;0.000984162;0.88;0.869567;999;S;10.102;0
130;2;S;TRUE;1.13898;0.0010781;0.88;999;0.870028;S;10.102;0
130;2;S;TRUE;1.13898;0.000984162;0.89;0.879577;999;S;10.102;0
130;2;S;TRUE;1.13898;0.0010781;0.89;999;0.880028;S;10.102;0
130;2;S;TRUE;1.13898;0.000984162;0.9;0.889508;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00111211;0.9;999;0.890029;S;10.102;0
130;2;S;TRUE;1.13898;0.000984162;0.91;0.899575;999;S;10.102;0
130;2;S;TRUE;1.13898;0.0010781;0.91;999;0.900028;S;10.102;0
130;2;S;TRUE;1.13898;0.000818873;0.92;0.909541;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00105009;0.92;999;0.910029;S;10.102;0
130;2;S;TRUE;1.13898;0.000818873;0.93;0.919483;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00101399;0.93;999;0.920028;S;10.102;0.0395647
130;2;S;TRUE;1.13898;0.000880262;0.94;0.929594;999;S;10.102;0
130;2;S;TRUE;1.13898;0.0010781;0.94;999;0.930029;S;10.102;0
130;2;S;TRUE;1.13898;0.00093764;0.95;0.939729;999;S;10.102;0
130;2;S;TRUE;1.13898;0.000984162;0.95;999;0.94003;S;10.102;0
130;2;S;TRUE;1.13898;0.00109863;0.96;0.94966;999;S;10.102;0.0395647
130;2;S;TRUE;1.13898;0.00109863;0.96;999;0.950029;S;10.102;0
130;2;S;TRUE;1.13898;0.00109183;0.97;0.959647;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00115161;0.97;999;0.960029;S;10.102;0
130;2;S;TRUE;1.13898;0.00109863;0.98;0.969657;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00109863;0.98;999;0.97003;S;10.102;0
130;2;S;TRUE;1.13898;0.00109183;0.99;0.979644;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00123285;0.99;999;0.98003;S;10.102;0
130;2;S;TRUE;1.13898;0.000991704;1;0.98961;999;S;10.102;0
130;2;S;TRUE;1.13898;0.00118352;1;999;0.990029;S;10.102;0
133;2;S;TRUE;1.05728;0.0226754;0.01;0;999;S;14.0392;0
133;2;S;TRUE;1.05728;1.07729;0.01;999;1;S;14.0392;14.0395
133;2;S;TRUE;1.05728;0.0142256;0.02;0;999;S;14.0392;0.142652
133;2;S;TRUE;1.05728;0.02252;0.02;999;0.00997655;S;14.0392;0.0559529
133;2;S;TRUE;1.05728;0.01099;0.03;0.0012391;999;S;14.0392;0.262442
133;2;S;TRUE;1.05728;0.0226546;0.03;999;0.0199761;S;14.0392;0
133;2;S;TRUE;1.05728;0.010841;0.04;0.0110429;999;S;14.0392;0.265408
133;2;S;TRUE;1.05728;0.0227443;0.04;999;0.0299756;S;14.0392;0
133;2;S;TRUE;1.05728;0.0109016;0.05;0.0212387;999;S;14.0392;0.262442
133;2;S;TRUE;1.05728;0.0225987;0.05;999;0.0399758;S;14.0392;0
133;2;S;TRUE;1.05728;0.0109933;0.06;0.0314513;999;S;14.0392;0.262442
133;2;S;TRUE;1.05728;0.0224565;0.06;999;0.0499758;S;14.0392;0
133;2;S;TRUE;1.05728;0.0111099;0.07;0.0413979;999;S;14.0392;0.259443
133;2;S;TRUE;1.05728;0.0225203;0.07;999;0.0599755;S;14.0392;0
133;2;S;TRUE;1.05728;0.0108287;0.08;0.051276;999;S;14.0392;0.262442
133;2;S;TRUE;1.05728;0.0225052;0.08;999;0.0699753;S;14.0392;0
133;2;S;TRUE;1.05728;0.010836;0.09;0.0612488;999;S;14.0392;0.259443
133;2;S;TRUE;1.05728;0.0225342;0.09;999;0.0799742;S;14.0392;0
133;2;S;TRUE;1.05728;0.0110747;0.1;0.0713653;999;S;14.0392;0.259443
133;2;S;TRUE;1.05728;0.0225137;0.1;999;0.0899745;S;14.0392;0
133;2;S;TRUE;1.05728;0.010913;0.11;0.0814088;999;S;14.0392;0.256409
133;2;S;TRUE;1.05728;0.0224321;0.11;999;0.0999753;S;14.0392;0
133;2;S;TRUE;1.05728;0.0107391;0.12;0.0912177;999;S;14.0392;0.265408
133;2;S;TRUE;1.05728;0.0225021;0.12;999;0.109975;S;14.0392;0
133;2;S;TRUE;1.05728;0.0108276;0.13;0.101422;999;S;14.0392;0.259443
133;2;S;TRUE;1.05728;0.022433;0.13;999;0.119974;S;14.0392;0
133;2;S;TRUE;1.05728;0.011056;0.14;0.11162;999;S;14.0392;0.259443
133;2;S;TRUE;1.05728;0.0223264;0.14;999;0.129975;S;14.0392;0.0395647
133;2;S;TRUE;1.05728;0.0110672;0.15;0.121584;999;S;14.0392;0.259443
133;2;S;TRUE;1.05728;0.0223675;0.15;999;0.139975;S;14.0392;0.0395647
133;2;S;TRUE;1.05728;0.0107735;0.16;0.131437;999;S;14.0392;0.259443
133;2;S;TRUE;1.05728;0.0223701;0.16;999;0.149975;S;14.0392;0.0395647
133;2;S;TRUE;1.05728;0.0108505;0.17;0.141663;999;S;14.0392;0.256409
133;2;S;TRUE;1.05728;0.0222108;0.17;999;0.159975;S;14.0392;0
133;2;S;TRUE;1.05728;0.011097;0.18;0.151766;999;S;14.0392;0.256409
133;2;S;TRUE;1.05728;0.0222133;0.18;999;0.169974;S;14.0392;0.0395647
133;2;S;TRUE;1.05728;0.0110014;0.19;0.161832;999;S;14.0392;0.253338
133;2;S;TRUE;1.05728;0.022088;0.19;999;0.179974;S;14.0392;0
133;2;S;TRUE;1.05728;0.0107991;0.2;0.171622;999;S;14.0392;0.256409
133;2;S;TRUE;1.05728;0.0222103;0.2;999;0.189974;S;14.0392;0.0395647
133;2;S;TRUE;1.05728;0.0110681;0.21;0.181738;999;S;14.0392;0.259443
133;2;S;TRUE;1.05728;0.0222783;0.21;999;0.199975;S;14.0392;0
133;2;S;TRUE;1.05728;0.0111075;0.22;0.191982;999;S;14.0392;0.253338
133;2;S;TRUE;1.05728;0.022082;0.22;999;0.209975;S;14.0392;0
133;2;S;TRUE;1.05728;0.0110569;0.23;0.202012;999;S;14.0392;0.250229
133;2;S;TRUE;1.05728;0.0220141;0.23;999;0.219974;S;14.0392;0
133;2;S;TRUE;1.05728;0.0110172;0.24;0.211749;999;S;14.0392;0.253338
133;2;S;TRUE;1.05728;0.0222222;0.24;999;0.229973;S;14.0392;0
133;2;S;TRUE;1.05728;0.0110809;0.25;0.221949;999;S;14.0392;0.247081
133;2;S;TRUE;1.05728;0.022086;0.25;999;0.239975;S;14.0392;0
133;2;S;TRUE;1.05728;0.0110115;0.26;0.232014;999;S;14.0392;0.250229
133;2;S;TRUE;1.05728;0.0219706;0.26;999;0.249974;S;14.0392;0
133;2;S;TRUE;1.05728;0.0109755;0.27;0.242027;999;S;14.0392;0.253338
133;2;S;TRUE;1.05728;0.0219339;0.27;999;0.259974;S;14.0392;0
133;2;S;TRUE;1.05728;0.0109471;0.28;0.2518;999;S;14.0392;0.259443
133;2;S;TRUE;1.05728;0.0220813;0.28;999;0.269974;S;14.0392;0
133;2;S;TRUE;1.05728;0.0110887;0.29;0.262178;999;S;14.0392;0.247081
133;2;S;TRUE;1.05728;0.0218672;0.29;999;0.279974;S;14.0392;0
133;2;S;TRUE;1.05728;0.0110411;0.3;0.272208;999;S;14.0392;0.250229
133;2;S;TRUE;1.05728;0.0218067;0.3;999;0.289974;S;14.0392;0
133;2;S;TRUE;1.05728;0.0109791;0.31;0.28223;999;S;14.0392;0.247081
133;2;S;TRUE;1.05728;0.0217424;0.31;999;0.299973;S;14.0392;0
133;2;S;TRUE;1.05728;0.0109286;0.32;0.292047;999;S;14.0392;0.253338
133;2;S;TRUE;1.05728;0.0218277;0.32;999;0.309973;S;14.0392;0
133;2;S;TRUE;1.05728;0.0109791;0.33;0.302211;999;S;14.0392;0.250229
133;2;S;TRUE;1.05728;0.0218199;0.33;999;0.319974;S;14.0392;0
133;2;S;TRUE;1.05728;0.0109226;0.34;0.312325;999;S;14.0392;0.247081
133;2;S;TRUE;1.05728;0.0216285;0.34;999;0.329974;S;14.0392;0
133;2;S;TRUE;1.05728;0.0109183;0.35;0.322258;999;S;14.0392;0.247081
133;2;S;TRUE;1.05728;0.021724;0.35;999;0.339974;S;14.0392;0
133;2;S;TRUE;1.05728;0.0109268;0.36;0.332297;999;S;14.0392;0.247081
133;2;S;TRUE;1.05728;0.021653;0.36;999;0.349974;S;14.0392;0.0395647
133;2;S;TRUE;1.05728;0.0109794;0.37;0.342441;999;S;14.0392;0.247081
133;2;S;TRUE;1.05728;0.0215976;0.37;999;0.359973;S;14.0392;0
133;2;S;TRUE;1.05728;0.0109038;0.38;0.352528;999;S;14.0392;0.243893
133;2;S;TRUE;1.05728;0.0214594;0.38;999;0.369974;S;14.0392;0
133;2;S;TRUE;1.05728;0.0109082;0.39;0.362509;999;S;14.0392;0.243893
133;2;S;TRUE;1.05728;0.0214718;0.39;999;0.379974;S;14.0392;0
133;2;S;TRUE;1.05728;0.0108554;0.4;0.3723;999;S;14.0392;0.247081
133;2;S;TRUE;1.05728;0.0215851;0.4;999;0.389973;S;14.0392;0
133;2;S;TRUE;1.05728;0.0111983;0.41;0.382605;999;S;14.0392;0.240663
133;2;S;TRUE;1.05728;0.0214825;0.41;999;0.399973;S;14.0392;0
133;2;S;TRUE;1.05728;0.0109514;0.42;0.392696;999;S;14.0392;0.247081
133;2;S;TRUE;1.05728;0.0213323;0.42;999;0.409973;S;14.0392;0
133;2;S;TRUE;1.05728;0.0108437;0.43;0.402591;999;S;14.0392;0.243893
133;2;S;TRUE;1.05728;0.0213013;0.43;999;0.419973;S;14.0392;0
133;2;S;TRUE;1.05728;0.0108113;0.44;0.412612;999;S;14.0392;0.243893
133;2;S;TRUE;1.05728;0.0212518;0.44;999;0.429973;S;14.0392;0
133;2;S;TRUE;1.05728;0.0109198;0.45;0.422698;999;S;14.0392;0.237388
133;2;S;TRUE;1.05728;0.0212956;0.45;999;0.439973;S;14.0392;0.0395647
133;2;S;TRUE;1.05728;0.0111537;0.46;0.43292;999;S;14.0392;0.237388
133;2;S;TRUE;1.05728;0.0211422;0.46;999;0.449973;S;14.0392;0.0395647
133;2;S;TRUE;1.05728;0.0108621;0.47;0.442816;999;S;14.0392;0.243893
133;2;S;TRUE;1.05728;0.0210975;0.47;999;0.459972;S;14.0392;0
133;2;S;TRUE;1.05728;0.010885;0.48;0.452771;999;S;14.0392;0.240663
133;2;S;TRUE;1.05728;0.0211545;0.48;999;0.469973;S;14.0392;0
133;2;S;TRUE;1.05728;0.0111611;0.49;0.463189;999;S;14.0392;0.237388
133;2;S;TRUE;1.05728;0.0208986;0.49;999;0.479973;S;14.0392;0.0395647
133;2;S;TRUE;1.05728;0.0111474;0.5;0.473194;999;S;14.0392;0.237388
133;2;S;TRUE;1.05728;0.0208766;0.5;999;0.489972;S;14.0392;0
133;2;S;TRUE;1.05728;0.0109306;0.51;0.483247;999;S;14.0392;0.2307
133;2;S;TRUE;1.05728;0.02079;0.51;999;0.499973;S;14.0392;0.0395647
133;2;S;TRUE;1.05728;0.0109306;0.52;0.493232;999;S;14.0392;0.234068
133;2;S;TRUE;1.05728;0.0207964;0.52;999;0.509973;S;14.0392;0
133;2;S;TRUE;1.05728;0.0111911;0.53;0.50342;999;S;14.0392;0.234068
133;2;S;TRUE;1.05728;0.0207599;0.53;999;0.519972;S;14.0392;0
133;2;S;TRUE;1.05728;0.0111682;0.54;0.513441;999;S;14.0392;0.2307
133;2;S;TRUE;1.05728;0.0207703;0.54;999;0.529972;S;14.0392;0
133;2;S;TRUE;1.05728;0.0109087;0.55;0.523306;999;S;14.0392;0.234068
133;2;S;TRUE;1.05728;0.0207778;0.55;999;0.539972;S;14.0392;0.0395647
133;2;S;TRUE;1.05728;0.0109135;0.56;0.533288;999;S;14.0392;0.2307
133;2;S;TRUE;1.05728;0.0207972;0.56;999;0.549972;S;14.0392;0
133;2;S;TRUE;1.05728;0.0112342;0.57;0.543645;999;S;14.0392;0.2307
133;2;S;TRUE;1.05728;0.0206314;0.57;999;0.559972;S;14.0392;0
133;2;S;TRUE;1.05728;0.0112196;0.58;0.553666;999;S;14.0392;0.227282
133;2;S;TRUE;1.05728;0.0205943;0.58;999;0.569972;S;14.0392;0
133;2;S;TRUE;1.05728;0.01093;0.59;0.563518;999;S;14.0392;0.2307
133;2;S;TRUE;1.05728;0.0206208;0.59;999;0.579972;S;14.0392;0
133;2;S;TRUE;1.05728;0.0111324;0.6;0.573451;999;S;14.0392;0.234068
133;2;S;TRUE;1.05728;0.0207029;0.6;999;0.589972;S;14.0392;0.0395647
133;2;S;TRUE;1.05728;0.011256;0.61;0.583913;999;S;14.0392;0.223812
133;2;S;TRUE;1.05728;0.0203957;0.61;999;0.599972;S;14.0392;0
133;2;S;TRUE;1.05728;0.0112496;0.62;0.593922;999;S;14.0392;0.223812
133;2;S;TRUE;1.05728;0.0203735;0.62;999;0.609972;S;14.0392;0
133;2;S;TRUE;1.05728;0.0109089;0.63;0.6039;999;S;14.0392;0.227282
133;2;S;TRUE;1.05728;0.020208;0.63;999;0.619973;S;14.0392;0
133;2;S;TRUE;1.05728;0.0111593;0.64;0.61372;999;S;14.0392;0.227282
133;2;S;TRUE;1.05728;0.0204671;0.64;999;0.629972;S;14.0392;0
133;2;S;TRUE;1.05728;0.0112159;0.65;0.623973;999;S;14.0392;0.223812
133;2;S;TRUE;1.05728;0.0202782;0.65;999;0.639972;S;14.0392;0.0395647
133;2;S;TRUE;1.05728;0.0112973;0.66;0.634173;999;S;14.0392;0.223812
133;2;S;TRUE;1.05728;0.0201733;0.66;999;0.649972;S;14.0392;0
133;2;S;TRUE;1.05728;0.0111985;0.67;0.643989;999;S;14.0392;0.223812
133;2;S;TRUE;1.05728;0.0202449;0.67;999;0.659972;S;14.0392;0.0395647
133;2;S;TRUE;1.05728;0.0112138;0.68;0.653958;999;S;14.0392;0.223812
133;2;S;TRUE;1.05728;0.0202783;0.68;999;0.669971;S;14.0392;0
133;2;S;TRUE;1.05728;0.0112544;0.69;0.664237;999;S;14.0392;0.216705
133;2;S;TRUE;1.05728;0.0200614;0.69;999;0.679971;S;14.0392;0
133;2;S;TRUE;1.05728;0.0112245;0.7;0.674294;999;S;14.0392;0.220287
133;2;S;TRUE;1.05728;0.0199693;0.7;999;0.689972;S;14.0392;0
133;2;S;TRUE;1.05728;0.0112142;0.71;0.684293;999;S;14.0392;0.220287
133;2;S;TRUE;1.05728;0.0199625;0.71;999;0.699972;S;14.0392;0
133;2;S;TRUE;1.05728;0.0112219;0.72;0.694297;999;S;14.0392;0.220287
133;2;S;TRUE;1.05728;0.0199586;0.72;999;0.709971;S;14.0392;0
133;2;S;TRUE;1.05728;0.0113309;0.73;0.704494;999;S;14.0392;0.213062
133;2;S;TRUE;1.05728;0.0199198;0.73;999;0.719971;S;14.0392;0
133;2;S;TRUE;1.05728;0.0113151;0.74;0.714506;999;S;14.0392;0.216705
133;2;S;TRUE;1.05728;0.0198926;0.74;999;0.729972;S;14.0392;0
133;2;S;TRUE;1.05728;0.0110786;0.75;0.724322;999;S;14.0392;0.220287
133;2;S;TRUE;1.05728;0.0199556;0.75;999;0.739971;S;14.0392;0
133;2;S;TRUE;1.05728;0.0113339;0.76;0.734523;999;S;14.0392;0.216705
133;2;S;TRUE;1.05728;0.0198686;0.76;999;0.749971;S;14.0392;0
133;2;S;TRUE;1.05728;0.011398;0.77;0.74475;999;S;14.0392;0.216705
133;2;S;TRUE;1.05728;0.0197324;0.77;999;0.759971;S;14.0392;0
133;2;S;TRUE;1.05728;0.0114034;0.78;0.754736;999;S;14.0392;0.213062
133;2;S;TRUE;1.05728;0.0197392;0.78;999;0.769971;S;14.0392;0
133;2;S;TRUE;1.05728;0.0111239;0.79;0.764608;999;S;14.0392;0.213062
133;2;S;TRUE;1.05728;0.0197175;0.79;999;0.779971;S;14.0392;0
133;2;S;TRUE;1.05728;0.0111651;0.8;0.774609;999;S;14.0392;0.216705
133;2;S;TRUE;1.05728;0.019739;0.8;999;0.789971;S;14.0392;0.0395647
133;2;S;TRUE;1.05728;0.0117094;0.81;0.785206;999;S;14.0392;0.209357
133;2;S;TRUE;1.05728;0.0194494;0.81;999;0.799971;S;14.0392;0.0395647
133;2;S;TRUE;1.05728;0.0117261;0.82;0.795148;999;S;14.0392;0.205584
133;2;S;TRUE;1.05728;0.0195326;0.82;999;0.809971;S;14.0392;0
133;2;S;TRUE;1.05728;0.0114887;0.83;0.804964;999;S;14.0392;0.209357
133;2;S;TRUE;1.05728;0.0195876;0.83;999;0.819971;S;14.0392;0
133;2;S;TRUE;1.05728;0.0114552;0.84;0.815074;999;S;14.0392;0.205584
133;2;S;TRUE;1.05728;0.0194405;0.84;999;0.82997;S;14.0392;0
133;2;S;TRUE;1.05728;0.0116147;0.85;0.825187;999;S;14.0392;0.205584
133;2;S;TRUE;1.05728;0.0194939;0.85;999;0.839971;S;14.0392;0
133;2;S;TRUE;1.05728;0.0118806;0.86;0.835267;999;S;14.0392;0.205584
