testId;confId;B*_cf1;B*_cf4;B*_cf6;B*_cfx;MatchesShort;MatchesLong;ControlMatchShort;ControlMatchLong;C_rax1;C_rax2;C_rax3;C_rax4;C_rax5;C_rax6;C_cf1;C_cf4;C_cf6;C_cfx;CalcC_rax1;CalcC_rax2;CalcC_rax3;CalcC_rax4;CalcC_rax5;CalcC_rax6;CalcC_cf1;CalcC_cf4;CalcC_cf6;CalcC_cfx;PathL_rax1;PathL_rax2;PathL_rax3;PathL_rax4;PathL_rax5;PathL_rax6
278;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;-134.998;-8.16203;-66.7611;180.001;11.7448;315;-2;2;3;0;-134.999;-8.16126;-66.7608;180.001;11.7447;315.001;-2;2;3;0;-134.999;-8.16126;-66.7608;180.001;11.7447;315.001
284;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;89.9991;5.83502;-50.34;3.38004E-5;35.0767;0.000120662;0;0;0;0;90.0001;5.83574;-50.3397;0.000101472;35.0767;9.87226E-5;1;0;0;0;90.0001;5.83574;-50.3397;0.000101293;35.0767;9.88525E-5
285;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;45.0003;-2.1699;-26.3964;-89.9998;35.0529;-315;0;-1;-4;0;45.0001;-2.16986;-26.3964;-89.9998;35.0529;-315;0;-1;-4;0;45.0001;-2.16986;-26.3964;-89.9998;35.0529;-315
291;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;-89.9997;32.8185;-40.0242;-134.999;11.2596;45.0009;-1;-2;0;0;-89.9991;32.819;-40.0244;-134.999;11.2595;45.0009;-1;-2;0;0;-89.9991;32.819;-40.0244;-134.999;11.2595;45.0009
291;6;0;4;0;0;TRUE;FALSE;TRUE;FALSE;-89.9991;32.819;-40.0244;225.001;11.2595;45.0009;-1;2;0;0;-89.9991;32.819;-40.0244;225.001;11.2595;45.0009;-1;2;0;0;-89.9991;32.819;-40.0244;225.001;11.2595;45.0009
292;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;-45.0029;46.5434;-8.91637;-45.0006;18.1794;-360;-1;-1;-4;0;-45.0002;46.545;-8.91598;-45.0002;18.1793;-360;-1;-1;-5;0;-45.0002;46.545;-8.91598;-45.0002;18.1793;-360
294;7;0;-4;4;0;FALSE;TRUE;FALSE;TRUE;-89.9984;-5.27988;-54.4937;-270;13.0869;360;-1;-3;3;0;-89.9999;-5.27908;-54.4936;-270;13.0869;360;-1;-3;4;0;-89.9999;-5.27908;-54.4936;-270;13.0869;360
294;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;-89.999;-5.27981;-54.4937;90.0003;13.087;360;-1;1;3;0;-89.9999;-5.27908;-54.4936;90.0001;13.0869;360;-1;1;4;0;-89.9999;-5.27908;-54.4936;90.0001;13.0869;360
297;2;0;0;-4;0;FALSE;TRUE;FALSE;TRUE;90.0002;47.6204;-16.6643;135;47.6108;-180;1;1;-2;0;90;47.6217;-16.6643;135;47.6107;-180;0;1;-3;0;90;47.6217;-16.6643;135;47.6107;-180
297;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;90.0004;47.6206;-16.6643;135;47.6108;180;1;1;1;0;90;47.6217;-16.6643;135;47.6107;180;0;1;1;0;90;47.6217;-16.6643;135;47.6107;180
298;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;134.999;35.1989;-64.7929;90.0002;22.4604;-0.000273055;1;1;-1;0;135;35.1994;-64.7929;90;22.4604;-1.57801E-5;1;1;-1;0;135;35.1994;-64.7929;90;22.4604;-1.54467E-5
301;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-2.01603E-5;-3.71209;-23.5159;-90.0009;39.1711;179.999;-1;-2;1;0;-0.000883617;-3.71166;-23.516;-90.0009;39.1711;179.999;-1;-2;1;0;-0.000883776;-3.71166;-23.516;-90.0009;39.1711;179.999
302;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;45.0008;19.7082;-19.3265;-224.999;3.6549;-134.999;0;-3;-2;0;45.0009;19.7082;-19.3265;-224.999;3.6549;-134.999;0;-3;-2;0;45.0009;19.7082;-19.3265;-224.999;3.6549;-134.999
302;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;45.0006;19.7082;-19.3265;135.001;3.6549;-134.999;0;1;-2;0;45.0009;19.7082;-19.3265;135.001;3.6549;-134.999;0;1;-2;0;45.0009;19.7082;-19.3265;135.001;3.6549;-134.999
303;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;89.9978;31.5949;-0.933771;90.0001;19.4371;-135;0;1;-2;0;89.9999;31.5958;-0.933557;89.9999;19.4372;-135;0;0;-2;0;89.9999;31.5958;-0.933557;89.9999;19.4372;-135
304;2;0;0;-4;0;FALSE;TRUE;FALSE;TRUE;45.001;51.9316;-44.198;-0.000698381;34.0514;-360;0;-1;-5;0;44.9995;51.9321;-44.1981;-0.00047579;34.0513;-360;0;-1;-5;0;44.9995;51.9321;-44.1981;-0.000475031;34.0513;-360
304;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;45.0015;51.9314;-44.1979;-0.000369176;34.0513;-0.00057083;0;-1;-1;0;44.9995;51.9321;-44.1981;-0.00047579;34.0513;-0.000477869;0;-1;-1;0;44.9995;51.9321;-44.1981;-0.00047579;34.0513;-0.000477869
305;2;0;0;-4;0;FALSE;TRUE;FALSE;TRUE;45.0005;7.71078;-54.787;0.000402832;34.1044;-315;0;0;-4;0;45.0004;7.7108;-54.7871;0.0004246;34.1044;-315;0;0;-4;0;45.0004;7.7108;-54.7871;0.000430862;34.1044;-315
305;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;45.0003;7.71086;-54.787;0.000452011;34.1045;45.0004;0;0;0;0;45.0004;7.7108;-54.7871;0.0004246;34.1044;45.0004;0;0;0;0;45.0004;7.7108;-54.7871;0.000427764;34.1044;45.0004
306;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;45.0003;52.0477;-8.46394;-180;23.3339;-0.0002893;0;-2;-1;0;45;52.0493;-8.4637;-180;23.3338;2.26193E-5;0;-2;0;0;45;52.0493;-8.4637;-180;23.3338;2.62541E-5
307;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;90;-10.1795;-38.4652;45.0009;39.5264;180.001;1;0;2;0;90.0009;-10.1792;-38.4652;45.0009;39.5263;180.001;1;0;2;0;90.0009;-10.1792;-38.4652;45.0009;39.5263;180.001
308;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;90.0003;54.0222;-16.2439;135;49.7147;0.000467975;1;1;0;0;90.0004;54.0233;-16.2438;135;49.7146;0.000420365;1;1;0;0;90.0004;54.0233;-16.2438;135;49.7146;0.000421808
308;8;0;0;4;0;FALSE;TRUE;FALSE;TRUE;90.0004;54.0216;-16.2439;135;49.7147;360;1;1;4;0;90.0004;54.0233;-16.2438;135;49.7146;360;1;1;4;0;90.0004;54.0233;-16.2438;135;49.7146;360
310;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;44.9983;-14.8452;-40.326;224.999;17.7288;-270.001;0;2;-4;0;44.999;-14.8448;-40.3259;224.999;17.7288;-270.001;0;2;-4;0;44.999;-14.8448;-40.3259;224.999;17.7288;-270.001
310;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;44.9974;-14.8456;-40.326;224.999;17.7288;89.9992;0;2;0;0;44.999;-14.8448;-40.3259;224.999;17.7288;89.999;0;2;0;0;44.999;-14.8448;-40.3259;224.999;17.7288;89.999
314;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;-90.0004;-14.0391;-27.7374;89.9996;31.6269;-180;-2;0;-3;0;-90.0004;-14.0391;-27.7374;89.9996;31.6269;-180;-2;0;-3;0;-90.0004;-14.0391;-27.7374;89.9996;31.6269;-180
315;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;44.9991;47.2877;-62.7499;-180;43.8863;-0.00038459;0;-3;-1;0;44.9996;47.2884;-62.7497;-180;43.8862;-0.000371863;0;-3;-1;0;44.9996;47.2884;-62.7497;-180;43.8862;-0.000372291
321;1;0;-4;-4;0;TRUE;FALSE;TRUE;FALSE;135;-53.5077;8.93679;-180;28.7613;-225;1;-3;-3;0;135;-53.5069;8.93733;-180;28.7612;-225;1;-3;-3;0;135;-53.5069;8.93733;-180;28.7612;-225
326;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;0.00136491;34.5579;-43.3928;-89.9999;39.6875;0.000349487;0;-1;0;0;0.000246599;34.5585;-43.3927;-89.9998;39.6875;0.000250198;0;-1;0;0;0.000246599;34.5585;-43.3927;-89.9998;39.6875;0.000250198
327;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;44.9986;-5.09626;22.9738;90.0001;49.8427;180;0;1;2;0;45.0001;-5.09598;22.974;90.0001;49.8428;180;0;1;2;0;45.0001;-5.09598;22.974;90.0001;49.8428;180
328;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;134.999;54.9856;-25.7535;135;10.1901;135;1;1;1;0;135;54.9864;-25.7537;135;10.1901;135;1;1;1;0;135;54.9864;-25.7537;135;10.1901;135
330;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;-90.0008;-54.0342;23.1568;134.999;34.033;-180.001;-2;1;-3;0;-90.0009;-54.0342;23.1565;134.999;34.033;-180.001;-2;1;-3;0;-90.0009;-54.0342;23.1565;134.999;34.033;-180.001
333;4;0;-4;0;0;FALSE;FALSE;TRUE;FALSE;-135;-34.4777;47.8461;-270;36.9518;8.62175E-5;-2;-3;0;0;-135;-34.478;47.8457;-270;36.9518;0.000150528;-2;-3;0;0;-135;-34.478;47.8457;-270;36.9518;0.000148146
339;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;-45.0001;-26.0512;-40.195;225;3.12388;225;-1;2;2;0;-45.0001;-26.0512;-40.195;225;3.12388;225;-1;2;2;0;-45.0001;-26.0512;-40.195;225;3.12388;225
340;6;0;4;0;0;TRUE;FALSE;TRUE;FALSE;0.000270803;-5.93172;30.0556;270;5.07768;135.001;0;3;1;0;0.000513503;-5.93097;30.0558;270;5.07767;135.001;0;3;1;0;0.00051353;-5.93097;30.0558;270.001;5.07767;135.001
341;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;0.000672634;45.0135;-74.0411;90.0011;47.1896;45.0008;0;1;0;0;0.000907846;45.0142;-74.041;90.0009;47.1896;45.0009;0;1;0;0;0.0009078;45.0142;-74.041;90.0009;47.1896;45.0009
345;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-44.9986;-55.862;48.0717;180.001;33.8225;-89.9992;-1;2;-1;0;-44.9992;-55.8617;48.0718;180.001;33.8224;-89.9992;-1;2;-1;0;-44.9992;-55.8617;48.0718;180.001;33.8224;-89.9992
348;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-135;-17.4817;-58.568;45.0001;23.5646;135;-2;0;1;0;-135;-17.4816;-58.5681;45.0001;23.5646;135;-2;0;1;0;-135;-17.4816;-58.5681;45.0001;23.5646;135
352;2;0;0;-4;0;FALSE;TRUE;FALSE;TRUE;89.9996;-7.54235;-19.7311;-0.000442548;5.18205;-225;0;-1;-3;0;89.9995;-7.54234;-19.7311;-0.000426035;5.18205;-225;0;-1;-3;0;89.9995;-7.54234;-19.7311;-0.000433767;5.18205;-225
352;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;89.9995;-7.54248;-19.7308;-0.000201877;5.18208;134.999;0;-1;1;0;89.9995;-7.54234;-19.7311;-0.000426035;5.18205;135;0;-1;1;0;89.9995;-7.54234;-19.7311;-0.00041774;5.18205;135
353;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;134.999;20.8536;25.8978;-89.9997;47.792;180;1;-1;2;0;135;20.8545;25.898;-89.9997;47.792;180;1;-1;2;0;135;20.8545;25.898;-89.9997;47.792;180
355;1;0;-4;-4;0;FALSE;TRUE;FALSE;TRUE;-135;40.3888;-58.0801;-270;3.4553;-180;-2;-3;-3;0;-135;40.3888;-58.0801;-270;3.4553;-180;-2;-3;-3;0;-135;40.3888;-58.0801;-270;3.4553;-180
355;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;-135;40.3888;-58.0801;-270;3.4553;180;-2;-3;1;0;-135;40.3888;-58.0801;-270;3.4553;180;-2;-3;1;0;-135;40.3888;-58.0801;-270;3.4553;180
357;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;0.000523498;4.66014;-20.5008;90.0004;10.4209;0.000375412;0;1;0;0;0.000404497;4.66017;-20.5008;90.0004;10.4208;0.000381899;0;1;0;0;0.000404497;4.66017;-20.5008;90.0004;10.4208;0.000381899
358;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;45.0005;10.6809;-48.7884;-89.9995;3.22093;-269.999;0;-1;-3;0;45.0006;10.6809;-48.7884;-89.9995;3.22092;-269.999;0;-1;-3;0;45.0006;10.6809;-48.7884;-89.9995;3.22092;-269.999
362;1;0;-4;-4;0;TRUE;FALSE;TRUE;FALSE;-45.0018;3.80612;-15.3631;-225;11.7887;-270.001;-1;-3;-4;0;-45.0003;3.80687;-15.363;-225;11.7887;-270;-1;-3;-4;0;-45.0003;3.80687;-15.363;-225;11.7887;-270
362;2;0;0;-4;0;FALSE;TRUE;FALSE;TRUE;-45.0003;3.80687;-15.363;135;11.7887;-270;-1;1;-4;0;-45.0003;3.80687;-15.363;135;11.7887;-270;-1;1;-4;0;-45.0003;3.80687;-15.363;135;11.7887;-270
364;1;0;-4;-4;0;TRUE;FALSE;TRUE;FALSE;135;23.6441;-33.2126;-225;19.9464;-135;1;-3;-2;0;135;23.6451;-33.2124;-225;19.9463;-135;1;-3;-2;0;135;23.6451;-33.2124;-225;19.9463;-135
366;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;-0.000840037;-6.4516;-69.9468;-225;18.6682;90.0002;-1;-3;1;0;0.000277591;-6.45101;-69.9466;-225;18.6682;90.0003;0;-3;1;0;0.000277903;-6.45101;-69.9466;-225;18.6682;90.0003
366;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;-0.000437089;-6.45154;-69.9468;135;18.6682;90.0002;-1;1;1;0;0.000277591;-6.45101;-69.9466;135;18.6682;90.0003;0;1;1;0;0.000277338;-6.45101;-69.9466;135;18.6682;90.0003
367;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;-89.9984;-56.7007;34.0898;180;43.6867;-225;-1;2;-3;0;-89.9999;-56.7003;34.0907;180;43.6866;-225;-1;2;-3;0;-89.9999;-56.7003;34.0907;180;43.6866;-225
368;1;0;-4;-4;0;TRUE;FALSE;TRUE;FALSE;-134.999;-8.11454;-36.6601;-225;20.4041;-225;-2;-3;-3;0;-135;-8.11365;-36.6601;-225;20.4041;-225;-2;-3;-3;0;-135;-8.11365;-36.6601;-225;20.4041;-225
368;4;0;-4;0;0;FALSE;TRUE;FALSE;TRUE;-135;-8.11392;-36.6601;-225;20.4041;135;-2;-3;1;0;-135;-8.11365;-36.6601;-225;20.4041;135;-2;-3;1;0;-135;-8.11365;-36.6601;-225;20.4041;135
369;2;0;0;-4;0;FALSE;FALSE;TRUE;FALSE;-134.999;-8.94929;24.9057;90.0009;50.2897;-224.999;-2;1;-3;0;-134.999;-8.94864;24.9062;90.0008;50.2896;-224.999;-2;1;-3;0;-134.999;-8.94864;24.9062;90.0008;50.2896;-224.999
371;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-134.999;46.6433;-75.5726;180;36.3091;-44.9998;-2;2;-1;0;-135;46.6439;-75.5724;180;36.3091;-44.9998;-2;2;-1;0;-135;46.6439;-75.5724;180;36.3091;-44.9998
372;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;-135;42.718;-71.3272;-180;23.8356;45.0002;-2;-2;0;0;-135;42.7179;-71.3272;-180;23.8356;45.0002;-2;-2;0;0;-135;42.718;-71.3272;-180;23.8356;45.0002
374;2;0;0;-4;0;FALSE;TRUE;FALSE;TRUE;45.0009;18.0489;-49.3755;135;51.2198;-135;0;1;-2;0;44.9998;18.0492;-49.3756;135;51.2198;-135;0;1;-2;0;44.9998;18.0492;-49.3756;135;51.2198;-135
374;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;45.0006;18.049;-49.3755;135;51.2199;225;0;1;2;0;44.9998;18.0492;-49.3756;135;51.2198;225;0;1;2;0;44.9998;18.0492;-49.3756;135;51.2198;225
375;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;134.999;25.4499;31.7341;45.0002;55.8251;-89.9998;1;0;-1;0;135;25.4506;31.7341;45.0003;55.8251;-89.9997;1;0;-1;0;135;25.4506;31.7341;45.0003;55.8251;-89.9997
376;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;44.9999;-8.4217;-70.0658;-0.000361092;28.5763;44.9996;0;-1;0;0;44.9996;-8.42128;-70.0656;-0.000369444;28.5763;44.9996;0;-1;0;0;44.9996;-8.42128;-70.0656;-0.000369785;28.5763;44.9996
377;4;0;-4;0;0;FALSE;TRUE;FALSE;FALSE;-0.000954694;47.0174;39.2959;-180.001;4.803;134.999;-1;-3;1;0;-0.000971691;47.0174;39.2959;-180.001;4.80301;134.999;-1;-3;1;0;9E+9;9E+9;9E+9;9E+9;9E+9;9E+9
379;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;134.999;23.3622;-38.1682;179.999;44.4576;89.9993;1;1;0;0;134.999;23.3631;-38.1677;179.999;44.4575;89.9993;1;1;0;0;134.999;23.3631;-38.1677;179.999;44.4575;89.9993
380;4;0;-4;0;0;FALSE;TRUE;FALSE;TRUE;135;6.56086;-14.1847;-135;19.1058;-90.0002;1;-2;-2;0;135;6.56086;-14.1847;-135;19.1058;-90.0002;1;-2;-2;0;135;6.56086;-14.1847;-135;19.1058;-90.0002
381;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;135;54.0984;-45.7378;-135.001;43.7545;-90.0003;1;-2;-2;0;135;54.1002;-45.7375;-135;43.7544;-90.0004;1;-2;-2;0;135;54.1002;-45.7375;-135;43.7544;-90.0004
383;1;0;-4;-4;0;FALSE;TRUE;FALSE;TRUE;89.9983;44.5375;-51.5656;-135.001;13.8177;-315;0;-2;-4;0;89.9994;44.5381;-51.5656;-135.001;13.8176;-315.001;0;-2;-4;0;89.9994;44.5381;-51.5656;-135.001;13.8176;-315.001
389;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;134.999;18.4882;30.8212;135;52.421;-89.9999;1;1;-1;0;135;18.4887;30.8216;135;52.421;-89.9998;1;1;-1;0;135;18.4887;30.8216;135;52.421;-89.9999
392;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;-89.9984;52.0893;16.1505;-89.9988;58.8921;-179.999;-1;-1;-2;0;-89.999;52.0896;16.1501;-89.999;58.8922;-179.999;-1;-1;-2;0;-89.999;52.0896;16.1501;-89.999;58.8922;-179.999
392;3;0;4;-4;0;FALSE;TRUE;FALSE;TRUE;-89.9986;52.0896;16.1504;270.001;58.8922;-179.999;-1;3;-2;0;-89.999;52.0896;16.1501;270.001;58.8922;-179.999;-1;3;-2;0;-89.999;52.0896;16.1501;270.001;58.8922;-179.999
396;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;-0.000192295;24.5527;-54.4858;179.999;37.7227;-0.000614409;-1;1;-1;0;-0.000659841;24.5534;-54.4856;179.999;37.7227;-0.000659841;-1;1;-1;0;-0.000659841;24.5534;-54.4856;179.999;37.7227;-0.000659841
396;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;0.000146109;24.5526;-54.4858;179.999;37.7228;359.999;0;1;3;0;-0.000659841;24.5534;-54.4856;179.999;37.7227;359.999;-1;1;3;0;-0.000659841;24.5534;-54.4856;179.999;37.7227;359.999
397;2;0;0;-4;0;FALSE;TRUE;FALSE;TRUE;-0.000396994;-18.7408;-24.1581;90.0003;3.47003;-135;-1;1;-2;0;-2.07584E-5;-18.7414;-24.1588;90;3.46995;-135;-1;0;-2;0;-2.07338E-5;-18.7414;-24.1588;90;3.46995;-135
397;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-1.7972E-5;-18.7414;-24.1588;90;3.46995;225;-1;0;2;0;-2.07584E-5;-18.7414;-24.1588;90;3.46995;225;-1;0;2;0;-2.05082E-5;-18.7414;-24.1588;90;3.46995;225
398;1;0;-4;-4;0;FALSE;TRUE;FALSE;TRUE;89.9979;-53.3678;9.27449;-135.001;44.5819;-315.001;0;-2;-4;0;89.9991;-53.3677;9.27458;-135.001;44.582;-315.001;0;-2;-4;0;89.9991;-53.3677;9.27458;-135.001;44.582;-315.001
398;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;89.9978;-53.3678;9.27442;224.999;44.582;-315.001;0;2;-4;0;89.9991;-53.3677;9.27458;224.999;44.582;-315.001;0;2;-4;0;89.9991;-53.3677;9.27458;224.999;44.582;-315.001
399;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;45.0014;43.6582;-49.8122;45.0007;56.1603;180.001;0;0;2;0;45.0009;43.6592;-49.812;45.0009;56.1602;180.001;0;0;2;0;45.0009;43.6592;-49.812;45.0009;56.1602;180.001
402;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;135.001;23.0582;-34.5061;90.0013;12.5028;45.0007;1;1;0;0;135.001;23.0592;-34.5057;90.0009;12.5028;45.0009;1;1;0;0;135.001;23.0592;-34.5057;90.0009;12.5028;45.0009
404;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;0.000243016;-24.0443;-5.88489;-89.9997;23.5096;45.0003;0;-1;0;0;0.000310181;-24.0443;-5.88488;-89.9997;23.5096;45.0003;0;-1;0;0;0.000310218;-24.0443;-5.88488;-89.9997;23.5096;45.0003
405;9;0;4;4;0;FALSE;TRUE;FALSE;TRUE;-44.9983;43.4859;-18.1601;270;51.2988;315;-1;3;3;0;-44.9998;43.487;-18.16;270;51.2986;315;-1;3;3;0;-44.9998;43.487;-18.16;270;51.2986;315
408;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;134.998;-27.454;-37.5163;-90.0006;47.5777;-45.0002;1;-2;-1;0;134.999;-27.4538;-37.517;-90.0005;47.5777;-45.0006;1;-2;-1;0;134.999;-27.4538;-37.517;-90.0005;47.5777;-45.0006
408;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;134.998;-27.4541;-37.5165;-90.0003;47.5777;314.999;1;-2;3;0;134.999;-27.4538;-37.517;-90.0005;47.5777;314.999;1;-2;3;0;134.999;-27.4538;-37.517;-90.0005;47.5777;314.999
409;8;0;0;4;0;FALSE;TRUE;FALSE;TRUE;90.0007;34.986;-69.8794;90.0012;14.854;315;1;1;3;0;90.0007;34.987;-69.8791;90.0007;14.854;315.001;1;1;3;0;90.0007;34.987;-69.8791;90.0008;14.854;315.001
414;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;44.9997;56.8017;-48.1776;-180;44.368;-44.9999;0;-2;-1;0;45;56.8029;-48.1774;-180;44.3678;-45;0;-2;-1;0;45;56.8029;-48.1774;-180;44.3678;-45
414;7;0;-4;4;0;FALSE;TRUE;FALSE;TRUE;45.0003;56.8011;-48.1776;-180;44.3679;315;0;-2;3;0;45;56.8029;-48.1774;-180;44.3678;315;0;-2;3;0;45;56.8029;-48.1774;-180;44.3678;315
415;6;0;4;0;0;FALSE;TRUE;FALSE;TRUE;89.9989;46.1195;38.5261;225;14.5536;45.0013;0;2;0;0;90.0009;46.1202;38.5263;225.001;14.5537;45.0009;1;2;0;0;90.0009;46.1202;38.5263;225.001;14.5537;45.0009
417;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;134.999;-6.25017;26.4493;-45.0003;56.2444;-0.000363679;1;-1;-1;0;135;-6.24958;26.4495;-45.0004;56.2444;-0.000368931;1;-1;-1;0;135;-6.24958;26.4495;-45.0004;56.2444;-0.00037051
417;8;0;0;4;0;FALSE;TRUE;FALSE;TRUE;135;-6.25;26.4492;-45.0004;56.2445;360;1;-1;3;0;135;-6.24958;26.4495;-45.0004;56.2444;360;1;-1;3;0;135;-6.24958;26.4495;-45.0004;56.2444;360
422;6;0;4;0;0;TRUE;FALSE;TRUE;FALSE;90.0009;-4.39652;-12.5977;270.001;1.60955;0.000939835;1;3;0;0;90.0009;-4.3965;-12.5977;270.001;1.60955;0.000932172;1;3;0;0;90.0009;-4.3965;-12.5977;270.001;1.60955;0.000938077
423;2;0;0;-4;0;FALSE;TRUE;FALSE;TRUE;134.999;8.15732;-29.2571;-44.9996;58.7823;-315;1;-1;-4;0;135;8.1576;-29.2569;-44.9997;58.7823;-315;1;-1;-4;0;135;8.1576;-29.2569;-44.9997;58.7823;-315
426;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;-89.9988;1.45531;-46.6065;-89.9995;41.2073;315.001;-1;-1;3;0;-89.9995;1.45573;-46.6063;-89.9995;41.2073;315.001;-1;-1;3;0;-89.9995;1.45573;-46.6063;-89.9995;41.2073;315.001
435;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;45;-43.8423;22.244;-135;36.8969;-89.9998;0;-2;-1;0;45.0001;-43.8423;22.244;-135;36.8969;-89.9998;0;-2;-1;0;45.0001;-43.8423;22.244;-135;36.8969;-89.9998
435;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;45.0001;-43.8423;22.244;-135;36.8969;270;0;-2;3;0;45.0001;-43.8423;22.244;-135;36.8969;270;0;-2;3;0;45.0001;-43.8423;22.244;-135;36.8969;270
436;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;90.0008;55.3856;8.56838;-134.999;8.33155;90.0008;1;-2;1;0;90.0009;55.3856;8.56838;-134.999;8.33155;90.0008;1;-2;1;0;90.0009;55.3856;8.56838;-134.999;8.33155;90.0008
437;1;0;-4;-4;0;TRUE;FALSE;TRUE;FALSE;45.0011;44.1608;-38.4413;-179.999;9.51261;-179.999;0;-2;-2;0;45.0006;44.1609;-38.4414;-179.999;9.51262;-179.999;0;-2;-2;0;45.0006;44.1609;-38.4414;-179.999;9.51262;-179.999
438;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;45.0009;-0.363791;16.3722;90.0011;18.8458;135.001;0;1;1;0;45.001;-0.364389;16.3723;90.001;18.8458;135.001;0;1;1;0;45.001;-0.364389;16.3723;90.001;18.8458;135.001
443;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;-0.000907838;40.9441;-55.3863;90.0011;24.6669;-180;-1;1;-2;0;0.000484134;40.9455;-55.3862;90.0005;24.6669;-180;0;1;-2;0;0.000484284;40.9455;-55.3862;90.0005;24.6669;-179.999
444;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;89.9987;35.1219;17.4555;225;42.2072;-360;0;2;-4;0;90;35.1225;17.4554;225;42.2071;-360;0;2;-5;0;90;35.1225;17.4554;225;42.2071;-360
445;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;89.9997;37.2827;-71.5058;-1.52416E-5;56.6746;-225;0;-1;-3;0;90;37.2832;-71.5058;-1.03533E-5;56.6747;-225;0;-1;-3;0;90;37.2832;-71.5058;-1.07895E-5;56.6747;-225
445;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;89.9995;37.2826;-71.5058;3.58812E-5;56.6746;135;0;0;1;0;90;37.2832;-71.5058;-1.03533E-5;56.6747;135;0;-1;1;0;90;37.2832;-71.5058;-1.24708E-5;56.6747;135
446;1;0;-4;-4;0;FALSE;TRUE;FALSE;TRUE;134.999;-49.372;4.0855;-224.999;7.26785;-314.999;1;-3;-4;0;135.001;-49.3722;4.0852;-224.999;7.26768;-314.999;1;-3;-4;0;135.001;-49.3722;4.0852;-224.999;7.26768;-314.999
