testId;confId;B*_cf1;B*_cf4;B*_cf6;B*_cfx;MatchesShort;MatchesLong;ControlMatchShort;ControlMatchLong;C_rax1;C_rax2;C_rax3;C_rax4;C_rax5;C_rax6;C_cf1;C_cf4;C_cf6;C_cfx;CalcC_rax1;CalcC_rax2;CalcC_rax3;CalcC_rax4;CalcC_rax5;CalcC_rax6;CalcC_cf1;CalcC_cf4;CalcC_cf6;CalcC_cfx;PathL_rax1;PathL_rax2;PathL_rax3;PathL_rax4;PathL_rax5;PathL_rax6
91;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;-45.4055;39.83;10.0403;211.526;51.1654;-305.725;-1;2;-4;0;-45.4058;39.8301;10.0404;211.526;51.1655;-305.725;-1;2;-4;0;-45.4058;39.8301;10.0404;211.526;51.1655;-305.725
92;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;88.3436;-23.7258;-19.185;56.8348;44.7196;-233.022;0;0;-3;0;88.3436;-23.7258;-19.185;56.8348;44.7196;-233.022;0;0;-3;0;88.3436;-23.7258;-19.185;56.8348;44.7196;-233.022
93;9;0;4;4;0;TRUE;FALSE;TRUE;FALSE;135.207;43.8013;9.47964;258.781;30.0233;232.709;1;2;2;0;135.207;43.8013;9.47965;258.781;30.0233;232.709;1;2;2;0;135.207;43.8013;9.47965;258.781;30.0233;232.709
95;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-1.37365;-47.9737;39.4773;-13.001;5.55098;63.5786;-1;-1;0;0;-1.37365;-47.9737;39.4773;-13.001;5.55098;63.5786;-1;-1;0;0;-1.37365;-47.9737;39.4773;-13.0009;5.55097;63.5786
96;7;0;-4;4;0;TRUE;FALSE;TRUE;FALSE;-90.6504;-9.95377;3.12316;-264.203;25.5197;269.802;-2;-3;2;0;-90.6505;-9.95377;3.12316;-264.203;25.5197;269.802;-2;-3;2;0;-90.6505;-9.95377;3.12316;-264.203;25.5197;269.802
97;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;-45.3107;40.0321;-21.5121;-173.582;13.0148;-97.2677;-1;-2;-2;0;-45.3107;40.0321;-21.5121;-173.582;13.0148;-97.2677;-1;-2;-2;0;-45.3107;40.0321;-21.5121;-173.582;13.0148;-97.2677
98;6;0;4;0;0;TRUE;FALSE;TRUE;FALSE;89.8036;55.8995;-46.9906;229.789;15.2834;172.768;0;2;1;0;89.8036;55.8995;-46.9906;229.789;15.2834;172.768;0;2;1;0;89.8036;55.8995;-46.9906;229.789;15.2834;172.768
99;6;0;4;0;0;TRUE;FALSE;TRUE;FALSE;89.3268;-28.2883;12.3079;275.455;8.77424;-99.1068;0;3;-2;0;89.3268;-28.2883;12.3079;275.455;8.77424;-99.1068;0;3;-2;0;89.3268;-28.2883;12.3079;275.455;8.77423;-99.1068
100;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-44.77;59.3594;-77.7187;-42.1375;52.2333;-130.266;-1;-1;-2;0;-44.7696;59.36;-77.7186;-42.1374;52.2334;-130.266;-1;-1;-2;0;-44.7696;59.36;-77.7187;-42.1374;52.2335;-130.266
102;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;44.1798;2.98717;21.1441;125.464;23.3241;237.628;0;1;2;0;44.1798;2.98717;21.1441;125.464;23.3241;237.628;0;1;2;0;44.1798;2.98717;21.1441;125.464;23.3241;237.628
103;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;44.9207;15.3793;-45.2557;-97.7787;55.8124;8.8257;0;-2;0;0;44.9207;15.3793;-45.2557;-97.7788;55.8124;8.82571;0;-2;0;0;44.9207;15.3793;-45.2557;-97.7788;55.8124;8.82571
104;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;44.7918;15.97;-24.366;132.185;31.1115;-267.02;0;1;-3;0;44.7912;15.9702;-24.366;132.185;31.1116;-267.02;0;1;-3;0;44.7912;15.9702;-24.366;132.185;31.1116;-267.02
105;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;135.07;34.5131;-14.6988;-261.4;28.6938;128.885;1;-3;1;0;135.07;34.5131;-14.6988;-261.4;28.6938;128.885;1;-3;1;0;135.07;34.5131;-14.6988;-261.4;28.6938;128.885
106;1;0;-4;-4;0;FALSE;TRUE;FALSE;TRUE;-45.0603;12.8036;-44.5554;-242.274;21.3077;-152.661;-1;-3;-2;0;-45.0604;12.8036;-44.5555;-242.274;21.3077;-152.661;-1;-3;-2;0;-45.0604;12.8036;-44.5555;-242.274;21.3077;-152.661
106;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;-45.0604;12.8036;-44.5555;117.726;21.3077;-152.661;-1;1;-2;0;-45.0604;12.8036;-44.5555;117.726;21.3077;-152.661;-1;1;-2;0;-45.0604;12.8036;-44.5555;117.726;21.3077;-152.661
107;6;0;4;0;0;TRUE;FALSE;TRUE;FALSE;-89.9615;34.0314;-68.1395;277.373;51.6485;-105.473;-1;3;-2;0;-89.9615;34.0314;-68.1395;277.373;51.6485;-105.473;-1;3;-2;0;-89.9615;34.0315;-68.1395;277.373;51.6485;-105.473
109;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;1.16896;-21.7251;39.068;199.884;35.6121;111.286;0;2;1;0;1.16898;-21.7251;39.068;199.884;35.6121;111.286;0;2;1;0;1.16898;-21.7251;39.068;199.884;35.6121;111.286
110;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;89.9772;51.5853;-16.8674;179.378;33.1648;-267.351;0;1;-3;0;89.9772;51.5853;-16.8674;179.378;33.1648;-267.351;0;1;-3;0;89.9772;51.5853;-16.8674;179.378;33.1648;-267.351
111;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;0.0984597;-8.52346;-73.4856;83.6716;15.357;-351.814;0;0;-4;0;0.0984497;-8.52346;-73.4856;83.6716;15.357;-351.814;0;0;-4;0;0.0984504;-8.52346;-73.4856;83.6716;15.357;-351.814
112;9;0;4;4;0;TRUE;FALSE;TRUE;FALSE;-44.5121;54.3607;-71.7298;275.201;37.5928;263.702;-1;3;2;0;-44.5113;54.3612;-71.7297;275.202;37.593;263.702;-1;3;2;0;-44.5113;54.3613;-71.7297;275.202;37.593;263.702
113;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-90.1015;23.242;-52.836;37.0994;34.0779;139.949;-2;0;1;0;-90.1015;23.242;-52.836;37.0994;34.0779;139.949;-2;0;1;0;-90.1015;23.242;-52.836;37.0994;34.0779;139.949
114;6;0;4;0;0;TRUE;FALSE;TRUE;FALSE;-44.5071;40.83;-30.385;269.276;56.5783;133.181;-1;2;1;0;-44.507;40.83;-30.385;269.276;56.5783;133.181;-1;2;1;0;-44.507;40.83;-30.385;269.276;56.5783;133.181
115;7;0;-4;4;0;TRUE;FALSE;TRUE;FALSE;45.2191;28.3024;-52.5784;-161.928;8.88283;302.059;0;-2;3;0;45.2191;28.3024;-52.5784;-161.928;8.88283;302.059;0;-2;3;0;45.2191;28.3024;-52.5784;-161.928;8.88283;302.059
117;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;-134.81;57.9196;-38.9401;-235.056;21.0932;-126.22;-2;-3;-2;0;-134.81;57.9196;-38.9401;-235.056;21.0932;-126.22;-2;-3;-2;0;-134.81;57.9196;-38.9401;-235.056;21.0932;-126.22
118;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;-33.4029;-51.271;-8.96815;-89.4828;41.1138;-227.363;-1;-1;-3;0;-33.4017;-51.271;-8.9682;-89.4828;41.1139;-227.363;-1;-1;-3;0;-33.4017;-51.271;-8.9682;-89.4828;41.1139;-227.363
121;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;131.032;-44.2076;-3.42646;-269.363;37.398;-46.3224;1;-3;-1;0;131.032;-44.2076;-3.42646;-269.363;37.398;-46.3224;1;-3;-1;0;131.032;-44.2076;-3.42646;-269.363;37.398;-46.3224
122;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-0.0539639;-20.5899;25.6823;-130.478;33.3694;182.298;-1;-2;2;0;-0.0539814;-20.5899;25.6823;-130.478;33.3693;182.298;-1;-2;2;0;-0.0539813;-20.5899;25.6823;-130.478;33.3693;182.298
123;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;-45.0663;-13.8017;29.1959;-249.62;6.59572;26.0296;-1;-3;0;0;-45.0664;-13.8017;29.1959;-249.62;6.59572;26.0296;-1;-3;0;0;-45.0664;-13.8017;29.1959;-249.62;6.59572;26.0296
124;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;133.769;-19.6223;-33.4648;165.045;22.4157;-174.407;1;1;-2;0;133.769;-19.6222;-33.4648;165.045;22.4157;-174.407;1;1;-2;0;133.769;-19.6222;-33.4648;165.045;22.4157;-174.407
125;1;0;-4;-4;0;TRUE;FALSE;TRUE;FALSE;124.821;-40.8939;-22.6891;-138.875;41.3896;-354.156;1;-2;-4;0;124.819;-40.894;-22.689;-138.875;41.3895;-354.156;1;-2;-4;0;124.819;-40.894;-22.689;-138.875;41.3895;-354.156
126;4;0;-4;0;0;FALSE;FALSE;FALSE;TRUE;-134.658;-22.0128;39.743;-258.794;18.5057;39.5634;-2;-3;0;0;-134.658;-22.0128;39.743;-258.794;18.5057;39.5634;-2;-3;0;0;-134.658;-22.0128;39.743;-258.794;18.5057;39.5634
126;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-134.658;-22.0128;39.743;101.206;18.5057;39.5634;-2;1;0;0;-134.658;-22.0128;39.743;101.206;18.5057;39.5634;-2;1;0;0;-134.658;-22.0128;39.743;101.206;18.5057;39.5634
127;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;87.6466;-38.3326;-0.241774;-235.948;7.62587;186.38;0;-3;2;0;87.6461;-38.3325;-0.24175;-235.948;7.62592;186.38;0;-3;2;0;87.6461;-38.3325;-0.241751;-235.948;7.62592;186.38
127;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;87.646;-38.3325;-0.241749;124.052;7.62592;186.38;0;1;2;0;87.6461;-38.3325;-0.24175;124.052;7.62592;186.38;0;1;2;0;87.6461;-38.3325;-0.241751;124.052;7.62592;186.38
128;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;-45.1078;34.9865;-47.941;80.6604;56.761;226.718;-1;0;2;0;-45.1079;34.9865;-47.941;80.6604;56.761;226.718;-1;0;2;0;-45.1079;34.9865;-47.941;80.6604;56.761;226.718
130;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;45.1542;-11.3222;39.9036;-81.5841;37.5588;-358.345;0;-1;-4;0;45.1542;-11.3222;39.9036;-81.5841;37.5588;-358.345;0;-1;-4;0;45.1542;-11.3222;39.9036;-81.5841;37.5588;-358.345
133;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;88.6525;-18.3267;-12.4097;-87.0227;16.0466;-218.049;0;-1;-3;0;88.6524;-18.3267;-12.4097;-87.0227;16.0466;-218.049;0;-1;-3;0;88.6524;-18.3267;-12.4097;-87.0227;16.0466;-218.049
134;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;89.7197;-22.7791;-32.6264;-45.676;53.1369;-171.005;0;-1;-2;0;89.7197;-22.7791;-32.6264;-45.676;53.1369;-171.005;0;-1;-2;0;89.7197;-22.7791;-32.6264;-45.676;53.1369;-171.005
135;1;0;-4;-4;0;TRUE;FALSE;TRUE;FALSE;-0.412177;49.291;45.8154;-280.923;61.4097;-270.553;-1;-4;-4;0;-0.412226;49.291;45.8153;-280.923;61.4097;-270.553;-1;-4;-4;0;-0.412227;49.291;45.8153;-280.923;61.4097;-270.553
135;2;0;0;-4;0;FALSE;TRUE;FALSE;TRUE;-0.412284;49.291;45.8153;79.0765;61.4097;-270.553;-1;0;-4;0;-0.412226;49.291;45.8153;79.0765;61.4097;-270.553;-1;0;-4;0;-0.412226;49.291;45.8153;79.0765;61.4097;-270.553
136;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;89.4882;18.2366;19.3941;224.98;28.991;-40.1635;0;2;-1;0;89.4881;18.2366;19.3941;224.98;28.991;-40.1635;0;2;-1;0;89.4881;18.2366;19.3941;224.98;28.991;-40.1635
137;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-46.0057;-42.2134;40.4295;-26.2002;38.0806;-53.7734;-1;-1;-1;0;-46.0057;-42.2134;40.4295;-26.2002;38.0806;-53.7734;-1;-1;-1;0;-46.0057;-42.2134;40.4295;-26.2002;38.0806;-53.7734
138;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;46.0211;-22.0038;-44.606;-72.5073;38.4765;-241.121;0;-1;-3;0;46.0211;-22.0038;-44.606;-72.5073;38.4765;-241.121;0;-1;-3;0;46.0211;-22.0038;-44.606;-72.5073;38.4765;-241.121
139;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;134.275;0.359107;41.9737;14.3499;30.4424;350.259;1;0;3;0;134.275;0.359105;41.9737;14.3499;30.4424;350.259;1;0;3;0;134.275;0.359105;41.9737;14.3499;30.4424;350.259
140;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;-0.367824;-23.5882;42.1006;-52.5905;26.7768;-255.252;-1;-1;-3;0;-0.367833;-23.5882;42.1006;-52.5905;26.7768;-255.252;-1;-1;-3;0;-0.367833;-23.5882;42.1006;-52.5905;26.7768;-255.252
141;1;0;-4;-4;0;TRUE;FALSE;TRUE;FALSE;134.302;19.2722;-63.1643;-229.638;45.701;-304.47;1;-3;-4;0;134.301;19.2732;-63.1641;-229.638;45.7014;-304.469;1;-3;-4;0;134.301;19.2732;-63.1641;-229.638;45.7014;-304.469
142;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;44.8771;38.1331;49.4618;-228.122;44.9689;137.118;0;-3;1;0;44.8771;38.1331;49.4618;-228.122;44.9689;137.118;0;-3;1;0;44.8771;38.1331;49.4618;-228.122;44.9689;137.118
143;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;135.414;15.1746;-60.2585;-88.0089;47.761;-45.9451;1;-1;-1;0;135.415;15.175;-60.2584;-88.0088;47.7612;-45.9451;1;-1;-1;0;135.415;15.175;-60.2584;-88.0088;47.7612;-45.9451
144;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;89.5293;13.2839;-20.631;23.1631;16.4835;-165.34;0;0;-2;0;89.5293;13.2839;-20.631;23.1631;16.4835;-165.34;0;0;-2;0;89.5293;13.2839;-20.631;23.1631;16.4835;-165.34
144;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;89.5292;13.2839;-20.631;23.1631;16.4835;194.66;0;0;2;0;89.5293;13.2839;-20.631;23.1631;16.4835;194.66;0;0;2;0;89.5293;13.2839;-20.631;23.1631;16.4835;194.66
145;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;0.196406;27.7634;16.1145;-9.76533;16.8174;-346.072;0;-1;-4;0;0.196449;27.7634;16.1145;-9.76534;16.8174;-346.072;0;-1;-4;0;0.196449;27.7634;16.1145;-9.76534;16.8174;-346.072
146;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-0.744202;51.5862;13.2012;-89.4596;15.2358;177.21;-1;-1;1;0;-0.744299;51.5862;13.2012;-89.4596;15.2357;177.21;-1;-1;1;0;-0.744299;51.5862;13.2012;-89.4596;15.2357;177.21
147;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;-7.91997;-27.3894;-41.1976;-249.061;14.319;116.653;-1;-3;1;0;-7.92165;-27.3893;-41.1975;-249.061;14.3194;116.654;-1;-3;1;0;-7.92165;-27.3893;-41.1975;-249.061;14.3194;116.654
148;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;-72.7351;-32.7461;-36.5162;-101.509;46.501;-322.988;-1;-2;-4;0;-72.732;-32.7457;-36.5161;-101.509;46.5017;-322.989;-1;-2;-4;0;-72.732;-32.7457;-36.5161;-101.509;46.5017;-322.989
149;1;0;-4;-4;0;TRUE;FALSE;TRUE;FALSE;-90.8407;60.1391;48.8142;-188.283;40.7046;-357.008;-2;-3;-4;0;-90.8412;60.1392;48.8144;-188.284;40.7047;-357.008;-2;-3;-4;0;-90.8412;60.1392;48.8144;-188.284;40.7047;-357.008
150;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;-90.1634;32.9166;8.43898;-225.692;34.7327;181.928;-2;-3;2;0;-90.1635;32.9166;8.43898;-225.692;34.7327;181.928;-2;-3;2;0;-90.1635;32.9166;8.43898;-225.692;34.7327;181.928
151;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;-134.722;38.1013;22.3922;47.2044;31.2635;-236.18;-2;0;-3;0;-134.722;38.1013;22.3922;47.2044;31.2635;-236.18;-2;0;-3;0;-134.722;38.1013;22.3922;47.2044;31.2635;-236.18
151;5;0;0;0;0;FALSE;FALSE;FALSE;TRUE;-134.722;38.1013;22.3922;47.2044;31.2635;123.82;-2;0;1;0;-134.722;38.1013;22.3922;47.2044;31.2635;123.82;-2;0;1;0;-134.722;38.1013;22.3922;47.2044;31.2635;123.82
152;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;89.9555;8.19784;-16.7378;-257.23;6.21364;130.202;0;-3;1;0;89.9555;8.19784;-16.7378;-257.23;6.21364;130.202;0;-3;1;0;89.9555;8.19784;-16.7378;-257.23;6.21364;130.202
153;6;0;4;0;0;TRUE;FALSE;TRUE;FALSE;134.723;26.5542;-15.7092;228.451;27.7219;135.24;1;2;1;0;134.722;26.5541;-15.7092;228.451;27.7219;135.24;1;2;1;0;134.722;26.5541;-15.7092;228.451;27.7219;135.24
154;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;-1.25621;-27.7143;-14.4621;-242.888;24.6278;112.224;-1;-3;1;0;-1.25627;-27.7143;-14.4621;-242.888;24.6278;112.224;-1;-3;1;0;-1.25627;-27.7143;-14.4621;-242.888;24.6278;112.224
155;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-126.171;-16.5096;-61.0646;223.243;14.3661;29.255;-2;2;0;0;-126.168;-16.5089;-61.0641;223.241;14.3674;29.255;-2;2;0;0;-126.168;-16.5089;-61.0641;223.241;14.3674;29.255
156;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;0.837281;15.6136;-62.3297;96.0256;30.1863;-104.333;0;1;-2;0;0.837722;15.6135;-62.3297;96.0257;30.1862;-104.333;0;1;-2;0;0.837722;15.6135;-62.3297;96.0257;30.1862;-104.333
157;6;0;4;0;0;TRUE;FALSE;TRUE;FALSE;-89.8376;22.7735;38.1237;233.257;43.401;36.2371;-1;2;0;0;-89.8376;22.7735;38.1236;233.257;43.4009;36.2371;-1;2;0;0;-89.8376;22.7735;38.1236;233.257;43.4009;36.2371
158;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;135.768;58.945;33.1762;-85.2196;56.7896;-132.719;1;-1;-2;0;135.769;58.9452;33.1761;-85.2195;56.7897;-132.719;1;-1;-2;0;135.769;58.9452;33.1761;-85.2195;56.7897;-132.719
159;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;90.8946;39.7207;-71.9331;-97.6652;10.3998;229.749;1;-2;2;0;90.895;39.7208;-71.9331;-97.6651;10.3998;229.749;1;-2;2;0;90.895;39.7208;-71.9331;-97.6651;10.3998;229.749
160;8;0;0;4;0;FALSE;FALSE;TRUE;FALSE;-134.949;49.3993;-43.864;66.8017;21.3549;253.069;-2;0;2;0;-134.949;49.3993;-43.864;66.8017;21.3549;253.069;-2;0;2;0;-134.949;49.3993;-43.864;66.8017;21.3549;253.069
161;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-89.3598;-38.7514;-0.762266;-53.4825;29.234;51.5307;-1;-1;0;0;-89.3597;-38.7514;-0.762265;-53.4826;29.234;51.5307;-1;-1;0;0;-89.3597;-38.7514;-0.762267;-53.4826;29.234;51.5307
162;5;0;0;0;0;FALSE;FALSE;TRUE;FALSE;-134.409;54.7818;6.34821;37.0312;47.6864;-1.16995;-2;0;-1;0;-134.409;54.7818;6.34821;37.0312;47.6864;-1.16995;-2;0;-1;0;-134.409;54.7818;6.34821;37.0312;47.6864;-1.16994
163;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-45.8537;-39.545;29.1405;-30.9397;38.146;34.9406;-1;-1;0;0;-45.8537;-39.545;29.1405;-30.9397;38.146;34.9406;-1;-1;0;0;-45.8537;-39.545;29.1405;-30.9397;38.146;34.9406
164;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;44.8458;-28.3789;-4.11312;2.00689;24.035;267.638;0;0;2;0;44.8458;-28.3788;-4.11313;2.00689;24.035;267.638;0;0;2;0;44.8458;-28.3788;-4.11313;2.00689;24.035;267.638
165;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;31.4767;-48.8684;-13.5837;17.9105;56.4051;257.617;0;0;2;0;31.4749;-48.8684;-13.5837;17.9107;56.4051;257.617;0;0;2;0;31.4749;-48.8684;-13.5837;17.9107;56.4051;257.617
167;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-43.5651;47.9676;42.68;196.267;50.8035;208.994;-1;2;2;0;-43.565;47.9676;42.68;196.267;50.8035;208.994;-1;2;2;0;-43.565;47.9676;42.68;196.267;50.8035;208.994
169;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;-134.586;-16.6036;30.8219;-130.097;28.93;-271.18;-2;-2;-4;0;-134.586;-16.6036;30.8219;-130.097;28.93;-271.18;-2;-2;-4;0;-134.586;-16.6036;30.8219;-130.097;28.93;-271.18
170;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;0.0793288;-32.4722;29.2585;-144.267;42.2483;-76.3452;0;-2;-1;0;0.0793396;-32.4722;29.2585;-144.267;42.2483;-76.3452;0;-2;-1;0;0.0793394;-32.4722;29.2585;-144.267;42.2483;-76.3452
171;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-133.51;-44.592;18.3415;-122.922;48.5062;-100.422;-2;-2;-2;0;-133.51;-44.592;18.3415;-122.922;48.5062;-100.422;-2;-2;-2;0;-133.51;-44.592;18.3415;-122.922;48.5062;-100.422
172;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-134.7;-14.3009;0.370188;-108.469;17.4267;61.2358;-2;-2;0;0;-134.7;-14.3009;0.370186;-108.469;17.4267;61.2358;-2;-2;0;0;-134.7;-14.3009;0.370186;-108.469;17.4267;61.2358
173;1;0;-4;-4;0;TRUE;FALSE;TRUE;FALSE;-45.0334;33.5399;-30.6073;-288.248;40.0668;-294.809;-1;-4;-4;0;-45.0334;33.5399;-30.6073;-288.248;40.0668;-294.809;-1;-4;-4;0;-45.0334;33.5399;-30.6073;-288.248;40.0668;-294.809
174;2;0;0;-4;0;FALSE;TRUE;FALSE;TRUE;90.474;28.8221;-3.2929;-129.764;38.9882;-177.521;1;-2;-2;0;90.474;28.8221;-3.2929;-129.764;38.9882;-177.521;1;-2;-2;0;90.474;28.8221;-3.2929;-129.764;38.9882;-177.521
174;3;0;4;-4;0;TRUE;FALSE;TRUE;FALSE;90.474;28.8221;-3.2929;230.236;38.9882;-177.521;1;2;-2;0;90.474;28.8221;-3.2929;230.236;38.9882;-177.521;1;2;-2;0;90.474;28.8221;-3.2929;230.236;38.9882;-177.521
175;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;134.83;-1.71956;-70.6472;222.232;31.6947;186.924;1;2;2;0;134.83;-1.71956;-70.6472;222.232;31.6947;186.924;1;2;2;0;134.83;-1.71956;-70.6472;222.232;31.6947;186.924
176;1;0;-4;-4;0;FALSE;FALSE;TRUE;FALSE;-134.496;13.4427;49.6644;-260.642;17.6838;-223.539;-2;-3;-3;0;-134.496;13.4427;49.6644;-260.642;17.6838;-223.539;-2;-3;-3;0;-134.496;13.4427;49.6644;-260.642;17.6838;-223.539
177;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;-0.526624;-9.21556;-25.4942;171.232;28.8713;-271.679;-1;1;-4;0;-0.526634;-9.21556;-25.4942;171.232;28.8713;-271.679;-1;1;-4;0;-0.526635;-9.21556;-25.4942;171.232;28.8713;-271.679
178;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;0.628442;-5.05998;-70.9826;-124.573;34.0899;-242.939;0;-2;-3;0;0.628485;-5.06;-70.9827;-124.572;34.0899;-242.939;0;-2;-3;0;0.628485;-5.06;-70.9827;-124.572;34.0899;-242.939
179;1;0;-4;-4;0;TRUE;FALSE;TRUE;FALSE;134.563;0.353277;-73.0405;-141.385;53.4614;-319.572;1;-2;-4;0;134.563;0.354045;-73.0401;-141.385;53.4614;-319.572;1;-2;-4;0;134.563;0.354036;-73.0401;-141.385;53.4614;-319.572
180;2;0;0;-4;0;FALSE;TRUE;FALSE;TRUE;4.6027;-37.0892;-20.4869;-130.014;57.1648;-177.777;0;-2;-2;0;4.60195;-37.0895;-20.4869;-130.014;57.1645;-177.777;0;-2;-2;0;4.60195;-37.0895;-20.4869;-130.014;57.1645;-177.777
180;3;0;4;-4;0;TRUE;FALSE;TRUE;FALSE;4.60117;-37.0898;-20.4869;229.986;57.1641;-177.777;0;2;-2;0;4.60195;-37.0895;-20.4869;229.986;57.1645;-177.777;0;2;-2;0;4.60195;-37.0895;-20.4869;229.986;57.1645;-177.777
181;6;0;4;0;0;TRUE;FALSE;TRUE;FALSE;44.5725;-8.87902;-49.1943;297.609;15.4328;158.913;0;3;1;0;44.5725;-8.87902;-49.1943;297.609;15.4328;158.913;0;3;1;0;44.5725;-8.87902;-49.1943;297.609;15.4328;158.913
182;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;-90.2375;32.5845;-56.1765;-82.9085;4.57626;262.699;-2;-1;2;0;-90.2375;32.5845;-56.1765;-82.9085;4.57626;262.699;-2;-1;2;0;-90.2375;32.5845;-56.1765;-82.9085;4.57626;262.699
183;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;90.1225;57.2084;-22.6517;-274.398;43.9962;-123.386;1;-4;-2;0;90.1225;57.2084;-22.6517;-274.398;43.9962;-123.386;1;-4;-2;0;90.1225;57.2084;-22.6517;-274.398;43.9962;-123.386
184;1;0;-4;-4;0;TRUE;FALSE;TRUE;FALSE;-44.7277;25.3989;-56.7661;-210.783;29.228;-276.623;-1;-3;-4;0;-44.7277;25.3989;-56.7661;-210.783;29.228;-276.623;-1;-3;-4;0;-44.7277;25.3989;-56.7661;-210.783;29.228;-276.623
185;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;89.5075;-9.07806;29.8716;140.414;28.7137;315.493;0;1;3;0;89.5075;-9.07806;29.8717;140.414;28.7137;315.493;0;1;3;0;89.5075;-9.07806;29.8717;140.414;28.7137;315.493
186;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-134.676;12.4698;-33.5962;186.231;39.602;-94.8779;-2;2;-2;0;-134.676;12.4697;-33.5962;186.231;39.602;-94.878;-2;2;-2;0;-134.676;12.4697;-33.5962;186.231;39.602;-94.878
187;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-89.664;-49.3508;37.9902;-89.0234;29.792;134.547;-1;-1;1;0;-89.664;-49.3508;37.9902;-89.0234;29.792;134.547;-1;-1;1;0;-89.664;-49.3508;37.9902;-89.0234;29.792;134.547
188;1;0;-4;-4;0;FALSE;FALSE;TRUE;FALSE;-134.275;32.2888;30.2416;-161.771;26.8986;-286.808;-2;-2;-4;0;-134.275;32.2888;30.2416;-161.771;26.8986;-286.808;-2;-2;-4;0;-134.275;32.2888;30.2416;-161.771;26.8986;-286.808
