testId;confId;B*_cf1;B*_cf4;B*_cf6;B*_cfx;MatchesShort;MatchesLong;ControlMatchShort;ControlMatchLong;C_rax1;C_rax2;C_rax3;C_rax4;C_rax5;C_rax6;C_cf1;C_cf4;C_cf6;C_cfx;CalcC_rax1;CalcC_rax2;CalcC_rax3;CalcC_rax4;CalcC_rax5;CalcC_rax6;CalcC_cf1;CalcC_cf4;CalcC_cf6;CalcC_cfx;PathL_rax1;PathL_rax2;PathL_rax3;PathL_rax4;PathL_rax5;PathL_rax6
188;2;0;0;-4;0;FALSE;TRUE;FALSE;TRUE;44.9993;9.29655;-57.727;-0.00072027;2.53608;-180.001;0;-1;-3;0;44.9993;9.29655;-57.727;-0.000718084;2.53608;-180.001;0;-1;-3;0;44.9993;9.29655;-57.727;-0.000695202;2.53608;-180.001
192;2;0;0;-4;0;FALSE;TRUE;FALSE;TRUE;-44.9982;34.8396;-54.454;-44.9992;37.373;-314.999;-1;-1;-4;0;-44.9992;34.8405;-54.4539;-44.9992;37.373;-314.999;-1;-1;-4;0;-44.9992;34.8405;-54.4539;-44.9992;37.373;-314.999
194;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;89.9982;-25.7366;-45.8685;-44.9993;54.5762;0.000374068;0;-1;0;0;90.0004;-25.7363;-45.8684;-44.9996;54.5763;0.000391562;1;-1;0;0;90.0004;-25.7363;-45.8684;-44.9996;54.5763;0.00038899
195;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-45.0008;6.22351;-38.648;134.999;16.9927;134.999;-1;1;1;0;-45.0008;6.22395;-38.6477;134.999;16.9927;134.999;-1;1;1;0;-45.0008;6.22395;-38.6477;134.999;16.9927;134.999
197;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;0.00241484;41.2892;5.40692;-224.999;7.38662;135.001;0;-3;1;0;0.000887153;41.2897;5.40634;-224.999;7.3867;135.001;0;-3;1;0;0.00088715;41.2897;5.40634;-224.999;7.3867;135.001
198;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;-44.9997;38.9056;45.5327;-89.9998;4.99527;-180;-1;-1;-2;0;-44.9998;38.9056;45.5327;-89.9998;4.99527;-180;-1;-1;-2;0;-44.9998;38.9056;45.5327;-89.9999;4.99527;-180
198;3;0;4;-4;0;FALSE;TRUE;FALSE;TRUE;-44.9969;38.905;45.5327;269.999;4.99532;-179.999;-1;2;-2;0;-44.9998;38.9056;45.5327;270;4.99527;-180;-1;3;-2;0;-44.9998;38.9056;45.5327;270;4.99527;-180
200;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;-44.9995;41.0654;-5.88847;179.999;46.2009;-180.001;-1;1;-3;0;-45.0008;41.0663;-5.88885;179.999;46.2007;-180.001;-1;1;-3;0;-45.0008;41.0663;-5.88885;179.999;46.2007;-180.001
205;6;0;4;0;0;FALSE;TRUE;FALSE;TRUE;-44.998;-20.9138;17.8524;225.001;36.961;180.001;-1;2;2;0;-44.9993;-20.9131;17.8521;225.001;36.961;180.001;-1;2;2;0;-44.9993;-20.9131;17.8521;225.001;36.961;180.001
207;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;0.00159524;-11.7508;-41.5164;-89.999;3.27949;90.0007;0;-1;1;0;0.000831477;-11.7502;-41.5162;-89.9991;3.27952;90.0007;0;-1;1;0;0.000831471;-11.7502;-41.5162;-89.9991;3.27952;90.0007
208;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;89.9985;14.3787;-24.3972;135;36.3715;-360;0;1;-5;0;89.9998;14.3797;-24.3968;135;36.3713;-360;0;1;-5;0;89.9998;14.3797;-24.3968;135;36.3713;-360
210;4;0;-4;0;0;FALSE;TRUE;FALSE;TRUE;-0.00110667;7.31895;-20.473;-135.001;24.405;-0.000972945;-1;-2;-1;0;-0.000990616;7.31895;-20.4731;-135.001;24.405;-0.000983213;-1;-2;-1;0;-0.000990611;7.31896;-20.4731;-135.001;24.405;-0.000984532
210;7;0;-4;4;0;TRUE;FALSE;TRUE;FALSE;-0.00219479;7.31881;-20.4727;-135.001;24.405;359.999;-1;-2;3;0;-0.000990616;7.31895;-20.4731;-135.001;24.405;359.999;-1;-2;3;0;-0.000990639;7.31896;-20.4731;-135.001;24.405;359.999
213;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;89.9987;30.5516;-25.5787;-90.0001;47.2921;-135;0;-2;-2;0;89.9998;30.5521;-25.5791;-90.0002;47.2921;-135;0;-2;-2;0;89.9998;30.5521;-25.5791;-90.0002;47.2921;-135
215;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;-0.00188229;-58.0116;2.79179;-225;40.6544;45.0001;-1;-3;0;0;-3.3044E-5;-58.0114;2.79184;-225;40.6543;45;-1;-3;0;0;-3.49309E-5;-58.0114;2.79184;-225;40.6543;45
216;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;-89.9998;5.02942;-47.8603;-180;50.0883;-90.0001;-1;-2;-2;0;-90;5.03007;-47.8601;-180;50.0882;-90;-1;-2;-1;0;-90;5.03007;-47.8601;-180;50.0882;-90
217;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-0.000344202;46.1777;-31.9905;-134.999;25.9598;-44.9994;-1;-2;-1;0;0.000678009;46.1788;-31.9904;-134.999;25.9597;-44.9993;0;-2;-1;0;0.000678008;46.1788;-31.9904;-134.999;25.9597;-44.9993
218;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;-90.0008;2.69355;-2.17138;-45.001;55.4241;-90.001;-2;-1;-2;0;-90.001;2.69357;-2.17139;-45.001;55.4241;-90.001;-2;-1;-2;0;-90.001;2.69357;-2.17139;-45.001;55.4241;-90.001
220;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;135;-19.2798;-5.73809;180;42.2382;45;1;1;0;0;135;-19.2798;-5.73809;180;42.2382;45;1;1;0;0;135;-19.2798;-5.7381;180;42.2382;45
221;6;0;4;0;0;TRUE;FALSE;TRUE;FALSE;90.0025;-59.6519;16.7414;225.001;55.8141;45.0008;1;2;0;0;90.0008;-59.6521;16.7412;225.001;55.8141;45.0008;1;2;0;0;90.0008;-59.6521;16.7412;225.001;55.8141;45.0008
224;8;0;0;4;0;FALSE;TRUE;FALSE;TRUE;44.9999;27.3173;-39.2708;-90.0005;20.6275;315;0;-2;3;0;44.9997;27.3183;-39.2706;-90.0003;20.6275;315;0;-2;3;0;44.9997;27.3183;-39.2706;-90.0003;20.6275;315
225;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;134.999;52.1877;34.3964;180.001;8.31502;135;1;2;1;0;135;52.1885;34.3962;180;8.31507;135;1;2;1;0;135;52.1885;34.3962;180;8.31507;135
227;2;0;0;-4;0;FALSE;TRUE;FALSE;TRUE;90.0008;-54.0819;8.59615;180.001;9.71588;-224.999;1;2;-3;0;90.0009;-54.0819;8.59615;180.001;9.71588;-224.999;1;2;-3;0;90.0009;-54.0819;8.59615;180.001;9.71587;-224.999
228;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;134.999;33.4991;-42.7939;224.999;57.0063;-45.0011;1;2;-1;0;134.999;33.5002;-42.7937;224.999;57.0061;-45.0009;1;2;-1;0;134.999;33.5002;-42.7937;224.999;57.0061;-45.0009
229;9;0;4;4;0;TRUE;FALSE;TRUE;FALSE;90.002;-39.7588;-19.5682;225;58.581;225;1;2;2;0;90.0005;-39.7589;-19.5685;225.001;58.5809;225.001;1;2;2;0;90.0005;-39.7589;-19.5685;225.001;58.5809;225.001
230;5;0;0;0;0;FALSE;TRUE;FALSE;FALSE;-44.9997;12.6064;-24.6311;-90.0005;49.5701;179.999;-1;-2;1;0;-45.0004;12.6072;-24.6309;-90.0004;49.57;180;-1;-2;1;0;9E+9;9E+9;9E+9;9E+9;9E+9;9E+9
231;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-134.999;-50.8263;45.3065;-89.9994;18.9172;0.000633854;-2;-1;0;0;-134.999;-50.8261;45.3066;-89.9994;18.9172;0.000639857;-2;-1;0;0;-134.999;-50.8261;45.3066;-89.9994;18.9172;0.000641901
234;2;0;0;-4;0;FALSE;TRUE;FALSE;TRUE;44.9982;9.21518;-58.7469;224.999;58.2806;-270.001;0;2;-4;0;44.9992;9.21597;-58.7466;224.999;58.2806;-270.001;0;2;-4;0;44.9992;9.21597;-58.7466;224.999;58.2806;-270.001
235;2;0;0;-4;0;FALSE;TRUE;FALSE;TRUE;-89.9985;18.389;-66.6658;135.001;18.6847;-269.999;-1;1;-3;0;-89.9993;18.3898;-66.6656;135.001;18.6846;-269.999;-1;1;-3;0;-89.9993;18.3899;-66.6656;135.001;18.6846;-269.999
235;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-89.9988;18.3894;-66.6657;135.001;18.6847;90.0006;-1;1;1;0;-89.9993;18.3898;-66.6656;135.001;18.6846;90.0007;-1;1;1;0;-89.9993;18.3899;-66.6656;135.001;18.6846;90.0007
236;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;-45.0009;-36.2322;31.5753;134.999;16.3646;-360.001;-1;1;-5;0;-45.0009;-36.2322;31.5754;134.999;16.3646;-360.001;-1;1;-5;0;-45.0009;-36.2322;31.5754;134.999;16.3646;-360.001
237;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;44.9983;3.54624;17.7529;179.999;58.6047;-90.0009;0;1;-2;0;44.9991;3.54686;17.7529;179.999;58.6047;-90.0009;0;1;-2;0;44.9991;3.54686;17.7529;179.999;58.6047;-90.0009
238;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;135;-9.89398;46.1477;-44.9994;19.1552;-44.9995;1;-1;-1;0;135.001;-9.89349;46.1476;-44.9995;19.1552;-44.9995;1;-1;-1;0;135.001;-9.89349;46.1476;-44.9995;19.1553;-44.9995
246;7;0;-4;4;0;TRUE;FALSE;TRUE;FALSE;-89.9986;14.1081;3.82337;-270;13.7572;225;-1;-3;2;0;-89.9997;14.1087;3.82335;-270;13.7571;225;-1;-3;2;0;-89.9997;14.1087;3.82335;-270;13.7571;225
247;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-0.00205768;2.54617;2.34753;180;2.98835;134.999;-1;2;1;0;-0.000223775;2.54708;2.34748;180;2.98837;135;-1;1;1;0;-0.000223793;2.54708;2.34748;180;2.98837;135
248;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;-134.998;-25.0812;-43.9525;-180;42.5075;-44.9996;-2;-2;-1;0;-135;-25.0807;-43.9522;-180;42.5074;-44.9995;-2;-2;-1;0;-135;-25.0807;-43.9522;-180;42.5074;-44.9995
250;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;45.0002;10.3105;-19.5606;89.9991;11.7631;-45.0007;0;0;-1;0;44.9992;10.311;-19.5605;89.9992;11.7631;-45.0008;0;0;-1;0;44.9992;10.311;-19.5605;89.9992;11.7631;-45.0008
250;8;0;0;4;0;FALSE;TRUE;FALSE;TRUE;45.0001;10.3106;-19.5605;89.9994;11.7631;314.999;0;0;3;0;44.9992;10.311;-19.5605;89.9992;11.7631;314.999;0;0;3;0;44.9992;10.311;-19.5605;89.9992;11.7631;314.999
251;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;0.00119323;17.4372;-57.7785;-135.001;53.0272;-0.000635642;0;-2;-1;0;-0.000685878;17.4377;-57.7786;-135.001;53.0271;-0.000678983;-1;-2;-1;0;-0.000685784;17.4377;-57.7786;-135.001;53.0271;-0.000680096
252;7;0;-4;4;0;TRUE;FALSE;TRUE;FALSE;-44.9995;-1.45968;-78.3458;-135;5.44572;270;-1;-2;2;0;-45.0004;-1.45937;-78.3456;-135;5.44571;270;-1;-2;2;0;-45.0004;-1.45938;-78.3456;-135;5.44572;270
254;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;90.0017;44.1526;-40.1318;-90.0001;39.3031;-45.0005;1;-2;-1;0;89.9996;44.1536;-40.1315;-90.0004;39.303;-45.0004;0;-2;-1;0;89.9996;44.1536;-40.1315;-90.0004;39.303;-45.0004
254;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;90.0019;44.1522;-40.1316;-90.0007;39.3029;315;1;-2;3;0;89.9996;44.1536;-40.1315;-90.0004;39.303;315;0;-2;3;0;89.9996;44.1536;-40.1315;-90.0004;39.303;315
261;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;-89.9994;-53.9171;36.9512;-89.9996;25.4872;0.000426596;-1;-1;0;0;-89.9996;-53.917;36.9512;-89.9996;25.4872;0.000422626;-1;-1;0;0;-89.9996;-53.917;36.9512;-89.9996;25.4872;0.000423756
263;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;-45.0037;31.9183;9.982;180;50.5367;-359.999;-1;2;-4;0;-44.9999;31.9181;9.98078;180;50.5368;-360;-1;2;-4;0;-44.9999;31.9181;9.98078;180;50.5368;-360
263;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;-45.0027;31.9185;9.98153;180;50.537;-0.000128394;-1;1;-1;0;-44.9999;31.9181;9.98078;180;50.5368;7.12526E-5;-1;2;0;0;-44.9999;31.9181;9.98078;180;50.5368;7.1341E-5
264;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;44.999;13.6285;-66.7807;-135;32.0811;-45.0002;0;-2;-1;0;44.9997;13.6289;-66.7806;-135;32.0811;-45.0003;0;-2;-1;0;44.9997;13.6289;-66.7806;-135;32.0811;-45.0003
265;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;135;9.28132;-28.5748;90.0009;28.721;-134.999;1;1;-2;0;135.001;9.28191;-28.5745;90.0008;28.721;-134.999;1;1;-2;0;135.001;9.28191;-28.5745;90.0008;28.721;-134.999
267;7;0;-4;4;0;FALSE;FALSE;TRUE;FALSE;-135;32.2035;-24.349;-180;56.0228;315;-2;-2;3;0;-135;32.2037;-24.3492;-180;56.0228;315;-2;-2;3;0;-135;32.2037;-24.3492;-180;56.0228;315
268;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-45.0018;58.4132;2.14157;135.001;11.1809;-135;-1;1;-2;0;-44.9997;58.4142;2.14118;135;11.1808;-135;-1;1;-2;0;-44.9997;58.4142;2.14118;135;11.1808;-135
278;1;0;-4;-4;0;TRUE;FALSE;TRUE;FALSE;0.00249569;56.018;-54.9579;-270;55.0964;-180;0;-3;-2;0;0.000114317;56.0192;-54.9577;-270;55.0963;-180;0;-3;-2;0;0.000114317;56.0192;-54.9577;-270;55.0963;-180
278;2;0;0;-4;0;FALSE;TRUE;FALSE;TRUE;0.00239286;56.0179;-54.9579;90.0001;55.0963;-180;0;1;-3;0;0.000114317;56.0192;-54.9577;90.0001;55.0963;-180;0;1;-2;0;0.000114317;56.0192;-54.9577;90.0001;55.0963;-180
279;4;0;-4;0;0;FALSE;TRUE;FALSE;TRUE;44.9974;40.5311;-53.7437;-225;13.7626;-90.0002;0;-3;-2;0;44.9999;40.5316;-53.7437;-225;13.7626;-90.0002;0;-3;-2;0;44.9999;40.5316;-53.7437;-225;13.7626;-90.0002
279;7;0;-4;4;0;TRUE;FALSE;TRUE;FALSE;44.9967;40.531;-53.7437;-225;13.7627;270;0;-3;2;0;44.9999;40.5316;-53.7437;-225;13.7626;270;0;-3;2;0;44.9999;40.5316;-53.7437;-225;13.7626;270
280;1;0;-4;-4;0;FALSE;TRUE;FALSE;TRUE;89.999;-13.3177;-24.0516;-135.001;49.4253;-135.001;0;-2;-2;0;89.999;-13.3177;-24.0516;-135.001;49.4253;-135.001;0;-2;-2;0;89.999;-13.3177;-24.0516;-135.001;49.4253;-135.001
280;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;89.999;-13.3177;-24.0516;224.999;49.4253;-135.001;0;2;-2;0;89.999;-13.3177;-24.0516;224.999;49.4253;-135.001;0;2;-2;0;89.999;-13.3177;-24.0516;224.999;49.4253;-135.001
281;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;89.9991;-5.53912;-68.673;-90.0011;2.89315;179.999;0;-2;1;0;89.9991;-5.53912;-68.673;-90.001;2.89315;179.999;0;-2;1;0;89.9991;-5.53912;-68.673;-90.001;2.89315;179.999
283;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-44.9991;-5.94197;-41.7701;180.001;24.0187;-89.999;-1;2;-1;0;-44.999;-5.94196;-41.7701;180.001;24.0187;-89.999;-1;2;-1;0;-44.999;-5.94196;-41.7701;180.001;24.0187;-89.999
283;8;0;0;4;0;FALSE;TRUE;FALSE;TRUE;-44.9991;-5.94197;-41.7701;180.001;24.0187;270.001;-1;2;3;0;-44.999;-5.94196;-41.7701;180.001;24.0187;270.001;-1;2;3;0;-44.999;-5.94196;-41.7701;180.001;24.0187;270.001
284;2;0;0;-4;0;FALSE;TRUE;FALSE;TRUE;44.9999;50.6862;-65.7413;-134.999;49.5993;-179.999;0;-2;-2;0;45.0006;50.687;-65.7411;-134.999;49.5993;-179.999;0;-2;-2;0;45.0006;50.687;-65.7411;-134.999;49.5993;-179.999
284;3;0;4;-4;0;TRUE;FALSE;TRUE;FALSE;44.9999;50.6863;-65.7413;225.001;49.5994;-179.999;0;2;-2;0;45.0006;50.687;-65.7411;225.001;49.5993;-179.999;0;2;-2;0;45.0006;50.687;-65.7411;225.001;49.5993;-179.999
286;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;-45.0006;-40.7519;16.6025;135.001;33.284;-359.999;-1;1;-4;0;-44.9991;-40.7514;16.6024;135.001;33.2841;-359.999;-1;1;-4;0;-44.9991;-40.7514;16.6024;135.001;33.2841;-359.999
288;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;89.9997;0.210199;28.8498;-45;6.1507;225;0;-1;2;0;89.9998;0.210577;28.8498;-45.0002;6.1507;225;0;-1;2;0;89.9998;0.210577;28.8498;-45.0002;6.1507;225
290;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;-45.0012;34.9611;-39.1121;-90.0006;23.6194;-0.000846483;-1;-2;-1;0;-45.0008;34.9614;-39.1119;-90.0008;23.6195;-0.00078688;-1;-2;-1;0;-45.0008;34.9614;-39.1119;-90.0008;23.6195;-0.000788553
290;6;0;4;0;0;TRUE;FALSE;TRUE;FALSE;-45.0007;34.9595;-39.113;269.999;23.6197;-0.000974066;-1;2;-1;0;-45.0008;34.9614;-39.1119;269.999;23.6195;-0.00078688;-1;2;-1;0;-45.0008;34.9614;-39.1119;269.999;23.6195;-0.000791028
291;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;-89.9982;45.3836;-59.6155;135;25.3152;0.000140346;-1;1;0;0;-89.9996;45.3841;-59.6154;135;25.3151;0.000358387;-1;1;0;0;-89.9996;45.3841;-59.6154;135;25.3151;0.000359217
293;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-134.999;-3.30182;-48.9074;180;54.373;135;-2;2;1;0;-135;-3.3015;-48.9074;180;54.373;135;-2;2;1;0;-135;-3.30151;-48.9074;180;54.373;135
294;3;0;4;-4;0;TRUE;FALSE;TRUE;FALSE;-134.999;31.9101;46.0247;270;31.1655;-270;-2;3;-3;0;-135;31.9108;46.0247;270;31.1655;-270;-2;3;-3;0;-135;31.9108;46.0247;270;31.1655;-270
295;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-90.0008;51.5504;-76.5604;180;51.1101;135;-2;1;1;0;-90.0003;51.5513;-76.5603;180;51.1099;135;-2;1;1;0;-90.0003;51.5513;-76.5603;180;51.1099;135
296;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-90.0001;12.9154;-36.5089;-90.0005;53.2833;-0.000247585;-2;-2;-1;0;-90.0004;12.9148;-36.5093;-90.0004;53.2835;-0.000410538;-2;-2;-1;0;-90.0004;12.9148;-36.5093;-90.0004;53.2835;-0.000410538
297;2;0;0;-4;0;FALSE;TRUE;FALSE;TRUE;-0.000753244;-1.83364;5.9934;-89.9998;21.8891;-179.999;-1;-1;-2;0;0.000436422;-1.83294;5.99353;-89.9996;21.8891;-180;0;-1;-2;0;0.000436414;-1.83294;5.99353;-89.9996;21.8891;-180
297;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-0.000538653;-1.83342;5.99334;-89.9993;21.8891;180;-1;-1;2;0;0.000436422;-1.83294;5.99353;-89.9996;21.8891;180;0;-1;2;0;0.000436422;-1.83294;5.99353;-89.9996;21.8891;180
298;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;90.0001;37.9382;-61.6032;180.001;44.4338;-179.999;1;2;-2;0;90.0009;37.9388;-61.6031;180.001;44.4337;-179.999;1;2;-2;0;90.0009;37.9388;-61.6031;180.001;44.4337;-179.999
299;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;89.9992;27.0766;-66.003;179.999;6.61947;-0.000736075;0;1;-1;0;89.9992;27.0766;-66.003;179.999;6.61947;-0.000745391;0;1;-1;0;89.9992;27.0766;-66.003;179.999;6.61947;-0.000765309
299;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;89.9992;27.0766;-66.003;179.999;6.61947;359.999;0;1;3;0;89.9992;27.0766;-66.003;179.999;6.61947;359.999;0;1;3;0;89.9992;27.0766;-66.003;179.999;6.61947;359.999
301;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;134.999;11.1528;-76.4136;89.9999;19.3897;-0.000397524;1;0;-1;0;135;11.1533;-76.4135;89.9998;19.3896;-0.000262528;1;0;-1;0;135;11.1533;-76.4134;89.9998;19.3896;-0.000297551
303;5;0;0;0;0;FALSE;FALSE;FALSE;TRUE;-135;42.8598;-34.2839;90.0004;21.5468;45.0009;-2;1;0;0;-135;42.8608;-34.2836;90.0005;21.5467;45.0005;-2;1;0;0;-135;42.8608;-34.2836;90.0005;21.5467;45.0005
306;2;0;0;-4;0;FALSE;TRUE;FALSE;TRUE;-45.0006;-25.9706;43.7712;89.9995;19.3622;-315;-1;0;-4;0;-45.0005;-25.9706;43.7712;89.9995;19.3622;-315;-1;0;-4;0;-45.0005;-25.9706;43.7712;89.9995;19.3622;-315
306;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-45.0017;-25.9705;43.7718;89.9994;19.3622;44.9994;-1;0;0;0;-45.0005;-25.9706;43.7712;89.9995;19.3622;44.9995;-1;0;0;0;-45.0005;-25.9706;43.7712;89.9995;19.3622;44.9995
307;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-45.0009;28.1048;-18.1995;-0.000492484;9.06586;44.9992;-1;-1;0;0;-45.0007;28.1057;-18.1997;-0.000729667;9.06583;44.9993;-1;-1;0;0;-45.0007;28.1057;-18.1997;-0.000722029;9.06583;44.9992
308;4;0;-4;0;0;TRUE;FALSE;TRUE;FALSE;-0.00103496;16.7454;-33.2638;-224.999;52.3606;90.0004;-1;-3;1;0;0.000401838;16.7455;-33.264;-225;52.3606;90.0004;0;-3;1;0;0.00040179;16.7455;-33.264;-225;52.3606;90.0004
308;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;-0.000874799;16.7454;-33.2639;135;52.3606;90.0004;-1;1;1;0;0.000401838;16.7455;-33.264;135;52.3606;90.0004;0;1;1;0;0.000401939;16.7455;-33.264;135;52.3606;90.0004
311;4;0;-4;0;0;FALSE;TRUE;FALSE;TRUE;-45.0018;32.6282;10.7946;-180;58.0171;135;-1;-2;1;0;-44.9999;32.6286;10.7941;-180;58.0169;135;-1;-2;1;0;-44.9999;32.6286;10.7941;-180;58.0169;135
316;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-89.9992;59.0688;26.3109;45.001;34.5531;-44.9992;-1;0;-1;0;-89.9991;59.0698;26.3106;45.0009;34.5531;-44.9991;-1;0;-1;0;-89.9991;59.0698;26.3106;45.0009;34.5531;-44.9991
317;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-45.0032;58.5462;32.2104;89.9999;34.1373;-135;-1;0;-2;0;-44.9999;58.5461;32.2102;90.0001;34.1374;-135;-1;1;-2;0;-44.9999;58.5461;32.2102;90.0001;34.1374;-135
317;8;0;0;4;0;FALSE;TRUE;FALSE;TRUE;-45.0026;58.5462;32.2103;89.9998;34.1373;224.999;-1;0;2;0;-44.9999;58.5461;32.2102;90.0001;34.1374;225;-1;1;2;0;-44.9999;58.5461;32.2102;90.0001;34.1374;225
319;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;45.0004;9.10133;2.9225;44.9998;21.2664;-180;0;0;-3;0;44.9998;9.10246;2.92276;44.9998;21.2665;-180;0;0;-3;0;44.9998;9.10246;2.92276;44.9998;21.2665;-180
320;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-89.9988;6.24547;-16.6842;45.0007;14.2626;135.001;-1;0;1;0;-89.9993;6.24591;-16.6842;45.0007;14.2625;135.001;-1;0;1;0;-89.9993;6.24591;-16.6842;45.0007;14.2625;135.001
322;6;0;4;0;0;TRUE;FALSE;TRUE;FALSE;90.0002;22.8797;-59.2465;225;21.2885;90.0002;1;2;1;0;90.0002;22.8797;-59.2465;225;21.2885;90.0002;1;2;1;0;90.0002;22.8797;-59.2465;225;21.2885;90.0002
323;1;0;-4;-4;0;TRUE;FALSE;TRUE;FALSE;45.0021;37.2634;-31.0781;-180;12.1752;-225;0;-3;-3;0;44.9999;37.2649;-31.0779;-180;12.1751;-225;0;-3;-3;0;44.9999;37.2649;-31.0779;-180;12.1751;-225
325;2;0;0;-4;0;FALSE;TRUE;FALSE;TRUE;0.000560045;32.7523;-57.7192;89.9995;33.5441;-135;0;0;-2;0;-0.000494033;32.7531;-57.7191;89.9995;33.5441;-135;-1;0;-2;0;-0.000494009;32.7531;-57.7191;89.9995;33.5441;-135
325;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;0.000372201;32.7525;-57.7192;89.9996;33.5441;224.999;0;0;2;0;-0.000494033;32.7531;-57.7191;89.9995;33.5441;225;-1;0;2;0;-0.000493973;32.7531;-57.7191;89.9995;33.5441;225
326;5;0;0;0;0;FALSE;TRUE;FALSE;TRUE;89.9991;-2.93585;11.5279;135.001;38.871;-134.999;0;1;-2;0;90.0007;-2.93527;11.5281;135.001;38.8708;-134.999;1;1;-2;0;90.0007;-2.93527;11.5281;135.001;38.8708;-134.999
326;8;0;0;4;0;TRUE;FALSE;TRUE;FALSE;89.9995;-2.9359;11.5279;135.001;38.8708;225.001;0;1;2;0;90.0007;-2.93527;11.5281;135.001;38.8708;225.001;1;1;2;0;90.0007;-2.93527;11.5281;135.001;38.8708;225.001
327;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;0.00179513;-25.8096;-34.7398;45.0009;29.9478;45.0009;0;0;0;0;0.000888097;-25.8095;-34.7398;45.0009;29.9478;45.0009;0;0;0;0;0.000888543;-25.8095;-34.7398;45.0009;29.9478;45.0009
328;2;0;0;-4;0;TRUE;FALSE;TRUE;FALSE;-6.99735E-5;-55.0528;46.7335;179.999;21.8453;-315.001;-1;1;-4;0;-0.000625985;-55.0523;46.7348;179.999;21.8451;-315.001;-1;1;-4;0;-0.000625978;-55.0523;46.7348;179.999;21.8451;-315.001
330;2;0;0;-4;0;FALSE;TRUE;FALSE;TRUE;-89.9981;-0.48582;-34.5258;0.000839626;20.6605;-314.999;-1;0;-4;0;-89.9991;-0.485245;-34.5256;0.000901937;20.6604;-314.999;-1;0;-4;0;-89.9991;-0.485245;-34.5256;0.000906653;20.6604;-314.999
330;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;-89.9978;-0.486043;-34.5258;0.000818648;20.6604;45.0009;-1;0;0;0;-89.9991;-0.485245;-34.5256;0.000901937;20.6604;45.0009;-1;0;0;0;-89.9991;-0.485245;-34.5256;0.000902731;20.6604;45.0009
